AOStrategy_24,tickers,['BTCUSDT'],initial equity,1.0,frequency,60 min
2018-02-02 23:00:00,BTCUSDT,LONG,0.0002762399819415672,Binance,8873.03,0.002453539186153137
2018-02-03 11:00:00,BTCUSDT,SHORT,0.0002762399819415672,Binance,9099.87,0.002513747924470609
2018-02-03 13:00:00,BTCUSDT,LONG,0.0002709204041435845,Binance,9260.0,0.0025112341765461386
2018-02-04 09:00:00,BTCUSDT,SHORT,0.0002709204041435845,Binance,8829.99,0.0023922244593838097
2018-02-06 16:00:00,BTCUSDT,LONG,0.0003357025108607833,Binance,7111.78,0.002389832234924426
2018-02-08 06:00:00,BTCUSDT,SHORT,0.0003357025108607833,Binance,8269.76,0.0027761791962160713
2018-02-08 17:00:00,BTCUSDT,LONG,0.00033503144154157263,Binance,8269.76,0.0027734030170198554
2018-02-09 12:00:00,BTCUSDT,SHORT,0.00033503144154157263,Binance,8241.0,0.0027609941097441
2018-02-09 13:00:00,BTCUSDT,LONG,0.00033158742020333713,Binance,8309.95,0.002758233115634356
2018-02-10 15:00:00,BTCUSDT,SHORT,0.00033158742020333713,Binance,8263.51,0.0027400759627244785
2018-02-11 23:00:00,BTCUSDT,LONG,0.0003391169698550812,Binance,8063.88,0.0027373358867617543
2018-02-13 09:00:00,BTCUSDT,SHORT,0.0003391169698550812,Binance,8431.08,0.002859122302205778
2018-02-14 04:00:00,BTCUSDT,LONG,0.0003253595967078337,Binance,8770.01,0.0028562631799035725
2018-02-16 13:00:00,BTCUSDT,SHORT,0.0003253595967078337,Binance,9829.9,0.003198252299678334
2018-02-17 01:00:00,BTCUSDT,LONG,0.00030940768816407833,Binance,10316.03,0.003195054047378656
2018-02-18 05:00:00,BTCUSDT,SHORT,0.00030940768816407833,Binance,10328.34,0.003195667801972577
2018-02-19 04:00:00,BTCUSDT,LONG,0.0003032796462938211,Binance,10515.97,0.0031924721341706043
2018-02-20 23:00:00,BTCUSDT,SHORT,0.0003032796462938211,Binance,11200.99,0.003397032285340627
2018-02-23 11:00:00,BTCUSDT,LONG,0.0003330276656328382,Binance,10180.06,0.0033936352530552862
2018-02-24 10:00:00,BTCUSDT,SHORT,0.0003330276656328382,Binance,9808.76,0.003266588445552758
2018-02-26 07:00:00,BTCUSDT,LONG,0.00034487025655877476,Binance,9453.0,0.003263321857107205
2018-02-28 08:00:00,BTCUSDT,SHORT,0.00034487025655877476,Binance,10525.0,0.0036297594502811043
2018-03-01 10:00:00,BTCUSDT,LONG,0.00033735365628049846,Binance,10738.0,0.003626129690830823
2018-03-02 16:00:00,BTCUSDT,SHORT,0.00033735365628049846,Binance,10864.0,0.0036650101218313356
2018-03-03 01:00:00,BTCUSDT,LONG,0.00032599531789945636,Binance,11220.05,0.003661345111709505
2018-03-04 01:00:00,BTCUSDT,SHORT,0.00032599531789945636,Binance,11409.0,0.0037192805819148975
2018-03-04 20:00:00,BTCUSDT,LONG,0.00032338784980237404,Binance,11478.0,0.0037155613013329825
2018-03-06 00:00:00,BTCUSDT,SHORT,0.00032338784980237404,Binance,11304.0,0.003655576254166036
2018-03-08 15:00:00,BTCUSDT,LONG,0.00036816651417346337,Binance,9909.29,0.0036519206779118706
2018-03-08 17:00:00,BTCUSDT,SHORT,0.00036816651417346337,Binance,9288.81,0.0034198287985196083
2018-03-10 00:00:00,BTCUSDT,LONG,0.00036702830745611806,Binance,9298.99,0.0034164089697210887
2018-03-10 20:00:00,BTCUSDT,SHORT,0.00036702830745611806,Binance,8825.0,0.003239024813300242
2018-03-11 16:00:00,BTCUSDT,LONG,0.00035212962992357897,Binance,9180.0,0.003235785788486942
2018-03-12 15:00:00,BTCUSDT,SHORT,0.00035212962992357897,Binance,9170.01,0.0032290322276955184
2018-03-14 06:00:00,BTCUSDT,LONG,0.0003521942505215689,Binance,9150.0,0.003225803195467823
2018-03-14 10:00:00,BTCUSDT,SHORT,0.0003521942505215689,Binance,8735.03,0.00307642734413342
2018-03-15 16:00:00,BTCUSDT,LONG,0.0003810672101913848,Binance,8057.05,0.0030733509167892867
2018-03-16 07:00:00,BTCUSDT,SHORT,0.0003810672101913848,Binance,8233.0,0.003137326341505671
2018-03-16 13:00:00,BTCUSDT,LONG,0.00037080232427155394,Binance,8444.0,0.003134189015164166
2018-03-17 10:00:00,BTCUSDT,SHORT,0.00037080232427155394,Binance,8230.47,0.0030518774058472965
2018-03-18 21:00:00,BTCUSDT,LONG,0.0003703067477015843,Binance,8225.01,0.0030488255284414493
2018-03-21 18:00:00,BTCUSDT,SHORT,0.0003703067477015843,Binance,8879.0,0.003287953612842367
2018-03-22 04:00:00,BTCUSDT,LONG,0.00036338659950944577,Binance,9030.0,0.0032846656592295247
2018-03-22 09:00:00,BTCUSDT,SHORT,0.00036338659950944577,Binance,8785.01,0.0031923549105564763
2018-03-23 23:00:00,BTCUSDT,LONG,0.000358053793153122,Binance,8898.03,0.00318916255564592
2018-03-24 22:00:00,BTCUSDT,SHORT,0.000358053793153122,Binance,8625.0,0.0030882139659456774
2018-03-25 22:00:00,BTCUSDT,LONG,0.000364783863820682,Binance,8448.95,0.0030851257519797317
2018-03-26 00:00:00,BTCUSDT,SHORT,0.000364783863820682,Binance,8369.79,0.003053164335567706
2018-03-28 00:00:00,BTCUSDT,LONG,0.00039103889008022184,Binance,7792.22,0.0030501111712321386
2018-03-28 04:00:00,BTCUSDT,SHORT,0.00039103889008022184,Binance,7838.93,0.0030653264866165536
2018-03-28 16:00:00,BTCUSDT,LONG,0.0003882227178607396,Binance,7880.01,0.003062261160129937
2018-03-29 04:00:00,BTCUSDT,SHORT,0.0003882227178607396,Binance,7596.0,0.0029489397648701783
2018-03-31 08:00:00,BTCUSDT,LONG,0.0004271956526689817,Binance,6889.22,0.0029459908251053078
Sharpe Ratio,Sortino Ratio,Information Ratio,Max Drawdown,Max Drawdown Duration,Total Returns,Annualized Returns,Compound Annual Growth Rate
3.169,6.105,2.341,2545.520%,909*60mins,197.803%,465.543%,1204.446%
Trades Num,Trade Winning,Average Trade,Average Win,Average Loss,Best Trade,Worst Trade,Worst Trade Date,Avg Days in Trade
75,49.333%,1.854%,6.581%,-2.748%,27.693%,-10.774%,0 days 07:00:00,1 days 01:12:48
