MOMStrategy,tickers,"['BTCUSDT', 'CMTBNB', 'CMTBTC', 'CMTETH', 'ETHUSDT', 'LTCUSDT', 'VENBNB', 'VENBTC', 'VENETH']",initial equity,1.0,frequency,60 min
Start date,2018-01-01 00:00:00,End date,2018-09-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2018-02-13 23:00:00,VENBNB,SHORT,0.18789068762820432,Binance,0.4676,0.0001757153710698967
2018-02-13 23:00:00,LTCUSDT,LONG,0.0005481839643146695,Binance,159.63,0.0001753639403277569
2018-02-14 02:00:00,CMTBNB,SHORT,4.494749442424138,Binance,0.01989,0.00017880113281963222
2018-02-14 02:00:00,CMTBTC,SHORT,4135.992744774929,Binance,2.062e-05,0.00017056834079451805
2018-02-14 02:00:00,CMTETH,SHORT,407.88113228800074,Binance,0.000212,0.0001729416000901123
2018-02-14 02:00:00,BTCUSDT,LONG,9.977673415071701e-06,Binance,8689.8,0.0001737554838522847
2018-02-14 02:00:00,ETHUSDT,LONG,0.00010217658701378797,Binance,848.57,0.0001737554838522847
2018-02-14 02:00:00,VENETH,LONG,17.482475268030125,Binance,0.0049594800000000005,0.00017375548385228467
2018-02-14 04:00:00,VENETH,SHORT,17.482475268030125,Binance,0.004935,0.00017255203089545736
2018-02-14 04:00:00,VENBNB,LONG,0.18511688171046872,Binance,0.4642,0.0001722069268336665
2018-02-14 05:00:00,VENBNB,SHORT,0.18511688171046872,Binance,0.4637,0.0001716773960982887
2018-02-14 05:00:00,VENBTC,LONG,175.848303362348,Binance,0.00048619,0.00017133404130609213
2018-02-14 07:00:00,VENBTC,SHORT,175.848303362348,Binance,0.00048905,0.00017199722551871258
2018-02-14 07:00:00,VENBNB,LONG,0.18267213116393666,Binance,0.46890000000000004,0.00017165323106767516
2018-02-14 08:00:00,VENBNB,SHORT,0.18267213116393666,Binance,0.46730000000000005,0.0001707253737858152
2018-02-14 08:00:00,VENETH,LONG,17.04915479633106,Binance,0.00498685,0.00017038392303824357
2018-02-14 09:00:00,VENETH,SHORT,17.04915479633106,Binance,0.00493074,0.00016812989904092283
2018-02-14 09:00:00,VENBNB,LONG,0.18076214590280149,Binance,0.4632,0.00016779363924284096
2018-02-14 11:00:00,VENBNB,SHORT,0.18076214590280149,Binance,0.45830000000000004,0.00016568658293450786
2018-02-14 11:00:00,VENBTC,LONG,172.57283515895423,Binance,0.00047813,0.00016535520976863885
2018-02-14 12:00:00,VENBTC,SHORT,172.57283515895423,Binance,0.00048249999999999996,0.00016653278592839083
2018-02-14 12:00:00,CMTETH,LONG,385.3078445359157,Binance,0.00021524,0.00016619972035653404
2018-02-14 16:00:00,CMTETH,SHORT,385.3078445359157,Binance,0.00021109999999999998,0.0001626769719630636
2018-02-14 16:00:00,VENBTC,LONG,160.26718113424516,Binance,0.00050549,0.00016235161801913747
2018-02-14 18:00:00,BTCUSDT,SHORT,9.977673415071701e-06,Binance,9286.03,0.00018530594932511654
2018-02-14 18:00:00,VENETH,LONG,17.65382715444856,Binance,0.00522735,0.00018493533742646633
2018-02-14 19:00:00,ETHUSDT,SHORT,0.00010217658701378797,Binance,904.44,0.0001848251847175008
2018-02-14 19:00:00,BTCUSDT,LONG,9.96208737831244e-06,Binance,9239.36,0.00018445553434806578
2018-02-14 21:00:00,BTCUSDT,SHORT,9.96208737831244e-06,Binance,9287.09,0.00018503760414050337
2018-02-14 21:00:00,VENBNB,LONG,0.19432538367182403,Binance,0.4742,0.00018466752893222236
2018-02-14 22:00:00,LTCUSDT,SHORT,0.0005481839643146695,Binance,214.33,0.00023498453814312626
2018-02-14 22:00:00,ETHUSDT,LONG,0.0001271986630047317,Binance,920.0,0.00023451456906684002
2018-02-15 00:00:00,ETHUSDT,SHORT,0.0001271986630047317,Binance,905.32,0.00023031098718288742
2018-02-15 00:00:00,LTCUSDT,LONG,0.0005218167981758522,Binance,219.8,0.00022985036520852169
2018-02-15 01:00:00,VENBNB,SHORT,0.19432538367182403,Binance,0.47200000000000003,0.0001834431621862019
2018-02-15 01:00:00,BTCUSDT,LONG,9.744581486753322e-06,Binance,9374.96,0.00018307627586182948
2018-02-15 02:00:00,VENBTC,SHORT,160.26718113424516,Binance,0.00051501,0.0001650784019118952
2018-02-15 02:00:00,ETHUSDT,LONG,8.865742912951746e-05,Binance,927.27,0.00016474824510807144
2018-02-15 03:00:00,ETHUSDT,SHORT,8.865742912951746e-05,Binance,927.31,0.00016442584121218566
2018-02-15 03:00:00,VENBTC,LONG,156.5278186595127,Binance,0.00052313,0.0001640969895297613
2018-02-15 06:00:00,BTCUSDT,SHORT,9.744581486753322e-06,Binance,9675.0,0.0001885576517686768
2018-02-15 06:00:00,VENBNB,LONG,0.18882382404203613,Binance,0.4973,0.00018818053646513943
2018-02-15 07:00:00,VENBNB,SHORT,0.18882382404203613,Binance,0.4844,0.00018293252073192458
2018-02-15 07:00:00,BTCUSDT,LONG,9.286510532562139e-06,Binance,9810.01,0.00018256665569046075
2018-02-15 08:00:00,VENBTC,SHORT,156.5278186595127,Binance,0.00053699,0.00016810774668394343
2018-02-15 08:00:00,ETHUSDT,LONG,8.882263064740348e-05,Binance,942.53,0.00016777153119057557
2018-02-15 10:00:00,LTCUSDT,SHORT,0.0005218167981758522,Binance,223.97,0.0002337426165748912
2018-02-15 10:00:00,ETHUSDT,SHORT,8.882263064740348e-05,Binance,915.21,0.0001625827195896203
2018-02-15 10:00:00,VENBTC,LONG,184.7868271328518,Binance,0.00053405,0.0001977663427460912
2018-02-15 10:00:00,VENBNB,LONG,0.20671429625115104,Binance,0.47740000000000005,0.00019776634274609124
2018-02-16 03:00:00,BTCUSDT,SHORT,9.286510532562139e-06,Binance,10104.7,0.00018767480595676132
2018-02-16 03:00:00,VENBTC,SHORT,184.7868271328518,Binance,0.00057005,0.00021067546161416436
2018-02-16 03:00:00,CMTBNB,LONG,5.694007748302415,Binance,0.01742,0.0001987767835178919
2018-02-16 03:00:00,CMTBTC,LONG,5253.687233868011,Binance,1.8880000000000002e-05,0.0001987767835178919
2018-02-16 04:00:00,VENETH,SHORT,17.65382715444856,Binance,0.0060035,0.00021196950264346388
2018-02-16 04:00:00,VENBNB,SHORT,0.20671429625115104,Binance,0.5201,0.0002150242109604473
2018-02-16 04:00:00,ETHUSDT,LONG,0.00011517040380546107,Binance,923.17,0.00021306986308835169
2018-02-16 04:00:00,CMTETH,LONG,525.7992269476657,Binance,0.00020221,0.00021306986308835166
2018-02-16 06:00:00,CMTBTC,SHORT,5253.687233868011,Binance,1.877e-05,0.00019722341875940517
2018-02-16 06:00:00,ETHUSDT,SHORT,0.00011517040380546107,Binance,911.75,0.00021001323133925827
2018-02-16 06:00:00,LTCUSDT,LONG,0.0004851554141486882,Binance,209.01,0.00020321108839923307
2018-02-16 06:00:00,BTCUSDT,LONG,1.032138392030704e-05,Binance,9824.49,0.00020321108839923305
2018-02-16 07:00:00,LTCUSDT,SHORT,0.0004851554141486882,Binance,208.97,0.00020276585378930273
2018-02-16 07:00:00,BTCUSDT,SHORT,1.032138392030704e-05,Binance,9688.5,0.0001999974562237895
2018-02-16 07:00:00,CMTBTC,LONG,5351.572409635538,Binance,1.8740000000000004e-05,0.00020097889169653306
2018-02-16 07:00:00,ETHUSDT,LONG,0.00011115867365310736,Binance,902.21,0.00020097889169653306
2018-02-16 08:00:00,CMTETH,SHORT,525.7992269476657,Binance,0.00020267,0.00021312745865096684
2018-02-16 08:00:00,VENBNB,LONG,0.1961883561240273,Binance,0.541,0.00021270120373366488
2018-02-16 09:00:00,ETHUSDT,SHORT,0.00011115867365310736,Binance,919.82,0.00020449194239920243
2018-02-16 09:00:00,VENBTC,LONG,173.9709863824378,Binance,0.00058537,0.000204082958514404
2018-02-16 11:00:00,CMTBNB,SHORT,5.694007748302415,Binance,0.017380000000000003,0.00019792370933099197
2018-02-16 11:00:00,VENETH,LONG,15.759504588642681,Binance,0.00625441,0.00019752786191233002
2018-02-16 12:00:00,CMTBTC,SHORT,5351.572409635538,Binance,1.889e-05,0.00020218240563603062
2018-02-16 12:00:00,VENBNB,SHORT,0.1961883561240273,Binance,0.5393,0.00021160876091537583
2018-02-16 12:00:00,LTCUSDT,LONG,0.0004637429753464162,Binance,222.18,0.00020648179210915182
2018-02-16 12:00:00,CMTBNB,LONG,5.8876808149981,Binance,0.0175,0.00020648179210915182
2018-02-16 13:00:00,CMTBNB,SHORT,5.8876808149981,Binance,0.0178,0.00020960143701393235
2018-02-16 13:00:00,CMTBTC,LONG,5298.575372376261,Binance,1.97e-05,0.0002091822341399045
2018-02-16 14:00:00,VENETH,SHORT,15.759504588642681,Binance,0.00632569,0.00019937948116266225
2018-02-16 14:00:00,CMTETH,LONG,476.354732191365,Binance,0.00020844,0.0001989807222003369
2018-02-16 15:00:00,CMTBTC,SHORT,5298.575372376261,Binance,1.9140000000000003e-05,0.0002028294652545633
2018-02-16 15:00:00,CMTETH,SHORT,476.354732191365,Binance,0.00020775,0.00019792539122551214
2018-02-16 15:00:00,VENETH,LONG,15.905417082688372,Binance,0.00627386,0.00019997667338355767
2018-02-16 15:00:00,VENBNB,LONG,0.18579102591397367,Binance,0.5371,0.00019997667338355767
2018-02-16 16:00:00,VENBTC,SHORT,173.9709863824378,Binance,0.00057671,0.0002006616151132314
2018-02-16 16:00:00,VENBNB,SHORT,0.18579102591397367,Binance,0.5318,0.00019760733516210242
2018-02-16 16:00:00,BTCUSDT,LONG,9.834113782474837e-06,Binance,10084.22,0.00019873620618739157
2018-02-16 16:00:00,ETHUSDT,LONG,0.00010606803166713911,Binance,934.96,0.00019873620618739157
2018-02-16 17:00:00,VENETH,SHORT,15.905417082688372,Binance,0.00613964,0.00019530706987511368
2018-02-16 17:00:00,BTCUSDT,SHORT,9.834113782474837e-06,Binance,10055.38,0.00019777150209204366
2018-02-16 17:00:00,CMTBTC,LONG,5024.48447117013,Binance,1.948e-05,0.00019614620741161147
2018-02-16 17:00:00,CMTETH,LONG,468.31080142772316,Binance,0.00020899999999999998,0.00019614620741161147
2018-02-16 18:00:00,ETHUSDT,SHORT,0.00010606803166713911,Binance,931.76,0.00019765989837234707
2018-02-16 18:00:00,CMTBNB,LONG,5.5707427679244805,Binance,0.01767,0.00019726457857560236
2018-02-16 19:00:00,CMTBTC,SHORT,5024.48447117013,Binance,1.9310000000000003e-05,0.00019404559027659044
2018-02-16 19:00:00,BTCUSDT,LONG,9.633971448431367e-06,Binance,10030.66,0.00019365749909603725
2018-02-16 20:00:00,BTCUSDT,SHORT,9.633971448431367e-06,Binance,10014.74,0.0001929634384469271
2018-02-16 20:00:00,CMTBTC,LONG,4900.366051680091,Binance,1.961e-05,0.00019257751157003325
2018-02-16 22:00:00,CMTETH,SHORT,468.31080142772316,Binance,0.00020819,0.0001949952514984754
2018-02-16 22:00:00,CMTBTC,SHORT,4900.366051680091,Binance,1.9290000000000003e-05,0.00018905612227381794
2018-02-16 22:00:00,BTCUSDT,LONG,9.393856378817896e-06,Binance,10179.97,0.00019164163551237438
2018-02-16 22:00:00,ETHUSDT,LONG,0.00010140844330460418,Binance,943.01,0.00019164163551237432
2018-02-16 23:00:00,CMTBNB,SHORT,5.5707427679244805,Binance,0.0175,0.00019497599687735685
2018-02-16 23:00:00,CMTETH,LONG,466.7969635926996,Binance,0.00020801,0.00019458604488360213
2018-02-17 00:00:00,LTCUSDT,SHORT,0.0004637429753464162,Binance,227.82,0.0002112998492868411
2018-02-17 00:00:00,CMTBTC,LONG,5486.326775002368,Binance,1.9180000000000003e-05,0.0002108772495882674
2018-02-17 01:00:00,CMTBTC,SHORT,5486.326775002368,Binance,1.8920000000000002e-05,0.0002076026051660896
2018-02-17 01:00:00,LTCUSDT,LONG,0.0004472702252992557,Binance,231.15,0.00020718739995575743
2018-02-17 02:00:00,LTCUSDT,SHORT,0.0004472702252992557,Binance,229.03,0.00020487659940057707
2018-02-17 02:00:00,VENETH,LONG,16.71723389533495,Binance,0.00610322,0.0002044668462017759
2018-02-17 03:00:00,VENETH,SHORT,16.71723389533495,Binance,0.00610266,0.00020403918920740958
2018-02-17 03:00:00,LTCUSDT,LONG,0.0004394219179366389,Binance,231.24,0.00020363111082899476
2018-02-17 04:00:00,LTCUSDT,SHORT,0.0004394219179366389,Binance,229.09,0.00020133433436020923
2018-02-17 04:00:00,VENETH,LONG,16.116157511432803,Binance,0.00622139,0.00020093166569148886
2018-02-17 05:00:00,CMTETH,SHORT,466.7969635926996,Binance,0.00021108,0.00019706300615029407
2018-02-17 05:00:00,LTCUSDT,LONG,0.00042600065628709786,Binance,230.37,0.00019666888013799343
2018-02-17 06:00:00,LTCUSDT,SHORT,0.00042600065628709786,Binance,229.17,0.00019525314080262842
2018-02-17 06:00:00,CMTETH,LONG,455.3974083270446,Binance,0.00021352,0.00019486263452102317
2018-02-17 10:00:00,ETHUSDT,SHORT,0.00010140844330460418,Binance,952.05,0.0001930918168962968
2018-02-17 10:00:00,VENETH,SHORT,16.116157511432803,Binance,0.0060658,0.00019551477646569817
2018-02-17 10:00:00,CMTBNB,LONG,5.538834021392679,Binance,0.017470000000000003,0.00019391469008763553
2018-02-17 10:00:00,VENBNB,LONG,0.19241087761728,Binance,0.5029,0.00019391469008763553
2018-02-17 11:00:00,VENBNB,SHORT,0.19241087761728,Binance,0.5072,0.00019518159425496883
2018-02-17 11:00:00,ETHUSDT,LONG,0.00010174474459581195,Binance,955.34,0.0001947912310664589
2018-02-17 12:00:00,CMTETH,SHORT,455.3974083270446,Binance,0.00021047,0.0001916949850611862
2018-02-17 12:00:00,VENBNB,LONG,0.18685552153149507,Binance,0.5109,0.0001913115950910638
2018-02-17 13:00:00,ETHUSDT,SHORT,0.00010174474459581195,Binance,964.58,0.0001962818914844566
2018-02-17 13:00:00,CMTETH,LONG,458.80673326938444,Binance,0.00021305,0.00019588932770148767
2018-02-17 16:00:00,VENBNB,SHORT,0.18685552153149507,Binance,0.5088,0.0001901441787104494
2018-02-17 16:00:00,ETHUSDT,LONG,9.799155701071189e-05,Binance,966.33,0.0001897638903530285
2018-02-17 17:00:00,BTCUSDT,SHORT,9.393856378817896e-06,Binance,10745.2,0.0002018777311233481
2018-02-17 17:00:00,CMTETH,SHORT,458.80673326938444,Binance,0.00021054,0.0001931943392450724
2018-02-17 17:00:00,VENBNB,LONG,0.18994659315274584,Binance,0.5179,0.00019714096311384183
2018-02-17 17:00:00,LTCUSDT,LONG,0.0004279334461188754,Binance,229.88,0.00019714096311384183
2018-02-17 18:00:00,CMTBNB,SHORT,5.538834021392679,Binance,0.017660000000000002,0.00019563161763558947
2018-02-17 18:00:00,BTCUSDT,LONG,9.060290082522286e-06,Binance,10752.96,0.0001952403544003183
2018-02-17 19:00:00,ETHUSDT,SHORT,9.799155701071189e-05,Binance,960.35,0.00018821238355047436
2018-02-17 19:00:00,BTCUSDT,SHORT,9.060290082522286e-06,Binance,10722.99,0.00019430679990397129
2018-02-17 19:00:00,VENETH,LONG,15.432219572154962,Binance,0.0061719999999999995,0.00019087707254376838
2018-02-17 19:00:00,VENBTC,LONG,172.39395330197362,Binance,0.0005524999999999999,0.00019087707254376838
2018-02-17 21:00:00,VENBNB,SHORT,0.18994659315274584,Binance,0.511,0.00019412541820210623
2018-02-17 21:00:00,CMTETH,LONG,455.99191790710495,Binance,0.00021201,0.00019373716736570203
2018-02-17 22:00:00,VENETH,SHORT,15.432219572154962,Binance,0.00615929,0.00019010303137715668
2018-02-17 22:00:00,VENBTC,SHORT,172.39395330197362,Binance,0.00054976,0.00018955059953458607
2018-02-17 22:00:00,BTCUSDT,LONG,8.664096826021293e-06,Binance,10911.02,0.00018944716182495966
2018-02-17 22:00:00,ETHUSDT,LONG,9.755743877839737e-05,Binance,969.01,0.0001894471618249596
2018-02-18 01:00:00,CMTETH,SHORT,455.99191790710495,Binance,0.00021348,0.00019469030926961753
2018-02-18 01:00:00,CMTBNB,LONG,5.459243434509463,Binance,0.01776,0.00019430092865107832
2018-02-18 02:00:00,LTCUSDT,SHORT,0.0004279334461188754,Binance,227.05,0.00019432457788258134
2018-02-18 02:00:00,CMTETH,LONG,456.2230267522217,Binance,0.00021212,0.00019393592872681613
2018-02-18 03:00:00,CMTETH,SHORT,456.2230267522217,Binance,0.00020885,0.000190564358274403
2018-02-18 03:00:00,LTCUSDT,LONG,0.0004179759152141345,Binance,227.05,0.00019018322955785422
2018-02-18 04:00:00,LTCUSDT,SHORT,0.0004179759152141345,Binance,224.04,0.0001872866480891494
2018-02-18 04:00:00,CMTETH,LONG,441.510652410379,Binance,0.00021125,0.0001869120747929711
2018-02-18 05:00:00,ETHUSDT,SHORT,9.755743877839737e-05,Binance,913.05,0.00017814963895323142
2018-02-18 05:00:00,CMTBTC,LONG,4840.091461974203,Binance,1.8330000000000002e-05,0.00017779333967532496
2018-02-18 06:00:00,CMTBTC,SHORT,4840.091461974203,Binance,1.8080000000000003e-05,0.0001750177072649872
2018-02-18 06:00:00,VENBNB,LONG,0.17597247779805808,Binance,0.4953,0.00017466767185045725
2018-02-18 08:00:00,BTCUSDT,SHORT,8.664096826021293e-06,Binance,10333.94,0.000179068513508589
2018-02-18 08:00:00,CMTETH,SHORT,441.510652410379,Binance,0.00020401,0.00018014517639648283
2018-02-18 08:00:00,VENBTC,LONG,170.82940468697413,Binance,0.00052359,0.00017924763126263082
2018-02-18 08:00:00,CMTBTC,LONG,4933.511748486087,Binance,1.8130000000000004e-05,0.0001792476312626308
2018-02-18 09:00:00,VENBNB,SHORT,0.17597247779805808,Binance,0.4842,0.00017041174749963945
2018-02-18 09:00:00,CMTETH,LONG,417.5213572681071,Binance,0.00020326,0.0001700709240046402
2018-02-18 10:00:00,CMTBNB,SHORT,5.459243434509463,Binance,0.01711,0.00018681531032891383
2018-02-18 10:00:00,CMTETH,SHORT,417.5213572681071,Binance,0.0002052,0.00017135076502283118
2018-02-18 10:00:00,VENETH,LONG,14.743180600358704,Binance,0.0060491500000000005,0.00017872487160052077
2018-02-18 10:00:00,VENBNB,LONG,0.17646163618650543,Binance,0.5054000000000001,0.00017872487160052077
2018-02-18 12:00:00,CMTBTC,SHORT,4933.511748486087,Binance,1.8060000000000003e-05,0.00017819844435531748
2018-02-18 12:00:00,CMTBNB,LONG,5.108991461475925,Binance,0.01737,0.00017784204746660684
2018-02-18 14:00:00,CMTBNB,SHORT,5.108991461475925,Binance,0.01726,0.00017636238525014895
2018-02-18 14:00:00,LTCUSDT,LONG,0.0003854677225338805,Binance,227.85,0.00017600966047964865
2018-02-18 15:00:00,VENBTC,SHORT,170.82940468697413,Binance,0.00052165,0.00017822631790992012
2018-02-18 15:00:00,BTCUSDT,LONG,8.34674782712896e-06,Binance,10633.73,0.00017786986527410027
2018-02-18 16:00:00,VENETH,SHORT,14.743180600358704,Binance,0.00585342,0.0001725960563795033
2018-02-18 16:00:00,VENBNB,SHORT,0.17646163618650543,Binance,0.5005000000000001,0.00017663809782269196
2018-02-18 16:00:00,BTCUSDT,SHORT,8.34674782712896e-06,Binance,10569.23,0.00017643739507385242
2018-02-18 16:00:00,CMTBNB,LONG,4.8264285192214285,Binance,0.018080000000000002,0.0001748734020591652
2018-02-18 16:00:00,CMTBTC,LONG,4691.496109006636,Binance,1.86e-05,0.0001748734020591652
2018-02-18 16:00:00,CMTETH,LONG,413.0541873876901,Binance,0.00021126,0.00017487340205916515
2018-02-18 17:00:00,CMTBTC,SHORT,4691.496109006636,Binance,1.8120000000000003e-05,0.00017001981899040052
2018-02-18 17:00:00,CMTETH,SHORT,413.0541873876901,Binance,0.00020677,0.00017081442865230536
2018-02-18 17:00:00,BTCUSDT,LONG,7.899848133415378e-06,Binance,10743.0,0.00017007628957371024
2018-02-18 17:00:00,ETHUSDT,LONG,9.042948161670902e-05,Binance,938.5,0.00017007628957371024
2018-02-18 18:00:00,CMTBNB,SHORT,4.8264285192214285,Binance,0.01795,0.00017326878384004929
2018-02-18 18:00:00,VENBNB,LONG,0.16807207029589444,Binance,0.5134000000000001,0.0001729222462723692
2018-02-18 19:00:00,VENBNB,SHORT,0.16807207029589444,Binance,0.5101,0.0001714671261158715
2018-02-18 19:00:00,CMTBNB,LONG,4.797245603368328,Binance,0.0178,0.00017112419186363976
2018-02-18 20:00:00,LTCUSDT,SHORT,0.0003854677225338805,Binance,219.96,0.00016957496049710473
2018-02-18 20:00:00,ETHUSDT,SHORT,9.042948161670902e-05,Binance,934.5,0.00016901270114162917
2018-02-18 20:00:00,VENBNB,LONG,0.1664534379777026,Binance,0.5065000000000001,0.0001689552431577282
2018-02-18 20:00:00,CMTETH,LONG,409.9419738194416,Binance,0.00020566,0.0001689552431577282
2018-02-18 21:00:00,CMTETH,SHORT,409.9419738194416,Binance,0.00020586,0.0001687813094609405
2018-02-18 21:00:00,VENETH,LONG,14.195816530006297,Binance,0.005921,0.00016844374684201862
2018-02-18 22:00:00,VENBNB,SHORT,0.1664534379777026,Binance,0.5027,0.0001673522865427822
2018-02-18 22:00:00,VENETH,SHORT,14.195816530006297,Binance,0.00592746,0.00016829026929790226
2018-02-18 22:00:00,CMTETH,LONG,404.2924344373368,Binance,0.00020672,0.00016748563536450153
2018-02-18 22:00:00,CMTBTC,LONG,4666.406032768636,Binance,1.791e-05,0.00016748563536450153
2018-02-18 23:00:00,BTCUSDT,SHORT,7.899848133415378e-06,Binance,10382.24,0.00016403623856934096
2018-02-18 23:00:00,VENBNB,LONG,0.16240631188868576,Binance,0.503,0.0001637081660922023
2018-02-19 01:00:00,CMTBNB,SHORT,4.797245603368328,Binance,0.01761,0.00016895899015063252
2018-02-19 01:00:00,CMTETH,SHORT,404.2924344373368,Binance,0.00020444000000000001,0.0001653070905927383
2018-02-19 01:00:00,CMTBTC,SHORT,4666.406032768636,Binance,1.788e-05,0.0001668706797318064
2018-02-19 01:00:00,VENETH,LONG,13.828861300857778,Binance,0.00601561,0.00016671149565140894
2018-02-19 01:00:00,VENBTC,LONG,158.16608930346996,Binance,0.00052596,0.00016671149565140894
2018-02-19 01:00:00,BTCUSDT,LONG,7.829114245788759e-06,Binance,10625.6,0.00016671149565140888
2018-02-19 02:00:00,BTCUSDT,SHORT,7.829114245788759e-06,Binance,10563.75,0.00016540961122790202
2018-02-19 02:00:00,CMTETH,LONG,402.61152106900124,Binance,0.00020459999999999999,0.0001650787920054462
2018-02-19 04:00:00,CMTETH,SHORT,402.61152106900124,Binance,0.00020388,0.00016416887383109596
2018-02-19 04:00:00,CMTBTC,LONG,4544.548499479346,Binance,1.7990000000000002e-05,0.00016384053608343378
2018-02-19 07:00:00,CMTBTC,SHORT,4544.548499479346,Binance,1.788e-05,0.00016251305434138145
2018-02-19 07:00:00,LTCUSDT,LONG,0.0003644100413711407,Binance,222.09,0.0001621880282326987
2018-02-19 09:00:00,LTCUSDT,SHORT,0.0003644100413711407,Binance,224.19,0.00016339417434999207
2018-02-19 09:00:00,BTCUSDT,LONG,7.444766298592098e-06,Binance,10929.91,0.0001630673860012921
2018-02-19 11:00:00,VENBTC,SHORT,158.16608930346996,Binance,0.00053962,0.00017069917021987692
2018-02-19 11:00:00,LTCUSDT,LONG,0.00038395902514832495,Binance,221.4,0.00017035777187943715
2018-02-19 12:00:00,VENETH,SHORT,13.828861300857778,Binance,0.0062309999999999996,0.00017233526953128962
2018-02-19 12:00:00,ETHUSDT,LONG,9.0913559069418e-05,Binance,944.01,0.00017199059899222703
2018-02-19 13:00:00,LTCUSDT,SHORT,0.00038395902514832495,Binance,224.37,0.00017229777294505935
2018-02-19 13:00:00,ETHUSDT,SHORT,9.0913559069418e-05,Binance,946.45,0.00017209027596250135
2018-02-19 13:00:00,VENETH,LONG,13.192764394774077,Binance,0.006500000000000001,0.00017184963640487277
2018-02-19 13:00:00,VENBTC,LONG,152.34139023988544,Binance,0.0005629,0.00017184963640487277
2018-02-20 04:00:00,VENBTC,SHORT,152.34139023988544,Binance,0.00057524,0.0001752657226431834
2018-02-20 04:00:00,LTCUSDT,LONG,0.00035915842485289526,Binance,243.02,0.00017491519119789702
2018-02-20 07:00:00,BTCUSDT,SHORT,7.444766298592098e-06,Binance,11535.0,0.0001717507585085197
2018-02-20 07:00:00,VENBTC,LONG,140.51160014252832,Binance,0.00060872,0.00017140725699150267
2018-02-20 13:00:00,LTCUSDT,SHORT,0.00035915842485289526,Binance,241.65,0.0001735812667314043
2018-02-20 13:00:00,CMTBNB,LONG,4.999642451982233,Binance,0.01729,0.00017323410419794148
2018-02-20 14:00:00,CMTBNB,SHORT,4.999642451982233,Binance,0.017220000000000003,0.0001721876860462681
2018-02-20 14:00:00,BTCUSDT,LONG,7.444212732749453e-06,Binance,11518.99,0.00017184331067417557
2018-02-20 15:00:00,BTCUSDT,SHORT,7.444212732749453e-06,Binance,11516.99,0.00017146984720189622
2018-02-20 15:00:00,CMTBNB,LONG,4.910427075689403,Binance,0.017390000000000003,0.00017112690750749243
2018-02-20 16:00:00,VENBTC,SHORT,140.51160014252832,Binance,0.00060444,0.00016986166318029968
2018-02-20 16:00:00,LTCUSDT,LONG,0.0003458217079723462,Binance,244.61,0.00016952193985393907
2018-02-20 17:00:00,VENBNB,SHORT,0.16240631188868576,Binance,0.6285000000000001,0.000204144734044078
2018-02-20 17:00:00,VENETH,SHORT,13.192764394774077,Binance,0.00719182,0.0001897599736592482
2018-02-20 17:00:00,BTCUSDT,LONG,8.38805197943717e-06,Binance,11693.14,0.0001965584491439598
2018-02-20 17:00:00,CMTETH,LONG,488.5324805640082,Binance,0.00020077000000000002,0.0001965584491439598
2018-02-20 19:00:00,LTCUSDT,SHORT,0.0003458217079723462,Binance,241.41,0.0001669696370432082
2018-02-20 19:00:00,VENETH,LONG,11.229123882747748,Binance,0.00740496,0.00016663569776912177
2018-02-20 20:00:00,VENETH,SHORT,11.229123882747748,Binance,0.00734062,0.00016485746271235156
2018-02-20 20:00:00,LTCUSDT,LONG,0.0003392675157885718,Binance,241.99,0.00016452774778692687
2018-02-20 22:00:00,LTCUSDT,SHORT,0.0003392675157885718,Binance,233.17,0.00015821401331284258
2018-02-20 22:00:00,CMTBTC,LONG,4974.172667791808,Binance,1.584e-05,0.0001578975852862169
2018-02-20 23:00:00,CMTBTC,SHORT,4974.172667791808,Binance,1.55e-05,0.00015419935270154605
2018-02-20 23:00:00,VENBNB,LONG,0.12171752424167909,Binance,0.6309,0.00015389095399614297
2018-02-21 01:00:00,VENBNB,SHORT,0.12171752424167909,Binance,0.625,0.00015214690530209886
2018-02-21 01:00:00,CMTBTC,LONG,4888.352460274569,Binance,1.55e-05,0.00015184261149149463
2018-02-21 02:00:00,BTCUSDT,SHORT,8.38805197943717e-06,Binance,11042.84,0.00018525583184121592
2018-02-21 02:00:00,VENBNB,LONG,0.14688389550802294,Binance,0.6281,0.0001848853201775335
2018-02-21 03:00:00,CMTETH,SHORT,488.5324805640082,Binance,0.00019565,0.00019116275964469641
2018-02-21 03:00:00,CMTBTC,SHORT,4888.352460274569,Binance,1.588e-05,0.00015525407413832033
2018-02-21 03:00:00,VENBTC,LONG,152.11734067331793,Binance,0.00056705,0.00017286200005772534
2018-02-21 03:00:00,VENETH,LONG,12.310825515158362,Binance,0.00700669,0.00017286200005772534
2018-02-21 04:00:00,VENBTC,SHORT,152.11734067331793,Binance,0.0005574,0.0001695804113826148
2018-02-21 04:00:00,VENETH,SHORT,12.310825515158362,Binance,0.00688226,0.00016945260401990758
2018-02-21 04:00:00,CMTBTC,LONG,5377.042029824426,Binance,1.5700000000000002e-05,0.0001691774746858587
2018-02-21 04:00:00,CMTETH,LONG,437.40704594944816,Binance,0.000193,0.0001691774746858587
2018-02-21 05:00:00,CMTETH,SHORT,437.40704594944816,Binance,0.00019645,0.0001718572283535382
