KDJStrategy_45_30_70,tickers,['ETHUSD'],initial equity,100000.0,frequency,60 min
2017-07-30 23:00:00,ETHUSD,LONG,100,ARCA,195.31,19.531000000000002
2017-07-31 00:00:00,ETHUSD,SHORT,100,ARCA,192.75,19.275000000000002
2017-07-31 01:00:00,ETHUSD,LONG,100,ARCA,192.96,19.296000000000003
2017-07-31 02:00:00,ETHUSD,SHORT,100,ARCA,194.71,19.471000000000004
2017-07-31 03:00:00,ETHUSD,LONG,100,ARCA,195.0,19.5
2017-07-31 04:00:00,ETHUSD,SHORT,100,ARCA,194.99,19.499000000000002
2017-07-31 05:00:00,ETHUSD,LONG,100,ARCA,194.76,19.476
2017-07-31 06:00:00,ETHUSD,SHORT,100,ARCA,196.5,19.650000000000002
2017-07-31 07:00:00,ETHUSD,LONG,100,ARCA,194.77,19.477000000000004
2017-07-31 08:00:00,ETHUSD,SHORT,100,ARCA,193.87,19.387
2017-07-31 09:00:00,ETHUSD,LONG,100,ARCA,194.08,19.408
2017-07-31 10:00:00,ETHUSD,SHORT,100,ARCA,192.95,19.295
2017-07-31 11:00:00,ETHUSD,LONG,100,ARCA,190.75,19.075
2017-07-31 12:00:00,ETHUSD,SHORT,100,ARCA,190.43,19.043000000000003
2017-07-31 13:00:00,ETHUSD,LONG,100,ARCA,194.48,19.448
2017-07-31 14:00:00,ETHUSD,SHORT,100,ARCA,192.13,19.213
2017-07-31 15:00:00,ETHUSD,LONG,100,ARCA,194.07,19.407
2017-07-31 17:00:00,ETHUSD,SHORT,100,ARCA,196.79,19.679000000000002
2017-07-31 18:00:00,ETHUSD,LONG,100,ARCA,200.47,20.047
2017-07-31 19:00:00,ETHUSD,SHORT,100,ARCA,197.6,19.76
2017-07-31 20:00:00,ETHUSD,LONG,100,ARCA,199.52,19.952
2017-07-31 21:00:00,ETHUSD,SHORT,100,ARCA,199.36,19.936000000000003
2017-07-31 22:00:00,ETHUSD,LONG,100,ARCA,199.07,19.907
2017-07-31 23:00:00,ETHUSD,SHORT,100,ARCA,200.81,20.081000000000003
2017-08-01 00:00:00,ETHUSD,LONG,100,ARCA,205.22,20.522000000000002
2017-08-01 01:00:00,ETHUSD,SHORT,100,ARCA,207.0,20.700000000000003
2017-08-02 13:00:00,ETHUSD,LONG,100,ARCA,218.55,21.855000000000004
2017-08-02 14:00:00,ETHUSD,SHORT,100,ARCA,217.44,21.744
2017-08-02 15:00:00,ETHUSD,LONG,100,ARCA,218.63,21.863
2017-08-02 16:00:00,ETHUSD,SHORT,100,ARCA,221.54,22.154
2017-08-02 17:00:00,ETHUSD,LONG,100,ARCA,222.22,22.222
2017-08-02 18:00:00,ETHUSD,SHORT,100,ARCA,220.91,22.091
2017-08-02 19:00:00,ETHUSD,LONG,100,ARCA,219.02,21.902
2017-08-02 20:00:00,ETHUSD,SHORT,100,ARCA,216.96,21.696
2017-08-02 21:00:00,ETHUSD,LONG,100,ARCA,216.24,21.624000000000002
2017-08-02 22:00:00,ETHUSD,SHORT,100,ARCA,218.31,21.831000000000003
2017-08-02 23:00:00,ETHUSD,LONG,100,ARCA,218.0,21.8
2017-08-03 00:00:00,ETHUSD,SHORT,100,ARCA,219.22,21.922
2017-08-03 01:00:00,ETHUSD,LONG,100,ARCA,218.56,21.856
2017-08-03 02:00:00,ETHUSD,SHORT,100,ARCA,218.39,21.839
2017-08-03 03:00:00,ETHUSD,LONG,100,ARCA,218.4,21.840000000000003
2017-08-03 04:00:00,ETHUSD,SHORT,100,ARCA,218.6,21.86
2017-08-03 05:00:00,ETHUSD,LONG,100,ARCA,220.2,22.02
2017-08-03 06:00:00,ETHUSD,SHORT,100,ARCA,220.44,22.044
2017-08-03 07:00:00,ETHUSD,LONG,100,ARCA,223.5,22.35
2017-08-03 08:00:00,ETHUSD,SHORT,100,ARCA,222.97,22.297
2017-08-03 09:00:00,ETHUSD,LONG,100,ARCA,223.77,22.377000000000002
2017-08-03 10:00:00,ETHUSD,SHORT,100,ARCA,224.46,22.446
2017-08-03 11:00:00,ETHUSD,LONG,100,ARCA,226.45,22.645
2017-08-03 12:00:00,ETHUSD,SHORT,100,ARCA,227.6,22.76
2017-08-03 13:00:00,ETHUSD,LONG,100,ARCA,224.51,22.451
2017-08-03 14:00:00,ETHUSD,SHORT,100,ARCA,224.6,22.46
2017-08-03 15:00:00,ETHUSD,LONG,100,ARCA,225.07,22.507
2017-08-03 16:00:00,ETHUSD,SHORT,100,ARCA,224.94,22.494
2017-08-03 17:00:00,ETHUSD,LONG,100,ARCA,222.59,22.259
2017-08-03 18:00:00,ETHUSD,SHORT,100,ARCA,224.03,22.403000000000002
2017-08-03 19:00:00,ETHUSD,LONG,100,ARCA,224.99,22.499000000000002
2017-08-03 20:00:00,ETHUSD,SHORT,100,ARCA,224.62,22.462000000000003
2017-08-03 21:00:00,ETHUSD,LONG,100,ARCA,223.93,22.393
2017-08-03 22:00:00,ETHUSD,SHORT,100,ARCA,225.0,22.5
2017-08-04 11:00:00,ETHUSD,LONG,100,ARCA,222.41,22.241
2017-08-04 12:00:00,ETHUSD,SHORT,100,ARCA,221.78,22.178
2017-08-04 13:00:00,ETHUSD,LONG,100,ARCA,222.53,22.253
2017-08-04 14:00:00,ETHUSD,SHORT,100,ARCA,222.87,22.287000000000003
2017-08-04 15:00:00,ETHUSD,LONG,100,ARCA,222.46,22.246000000000002
2017-08-04 16:00:00,ETHUSD,SHORT,100,ARCA,221.55,22.155
2017-08-04 17:00:00,ETHUSD,LONG,100,ARCA,220.99,22.099000000000004
