MACDStrategy_45_60,tickers,['BTCUSDT'],initial equity,100000.0,frequency,60 min
2018-02-25 10:00:00,BTCUSDT,SHORT,100,Binance,9660.0,966.0
2018-02-26 20:00:00,BTCUSDT,LONG,100,Binance,10295.0,1029.5
2018-03-01 15:00:00,BTCUSDT,SHORT,100,Binance,10717.0,1071.7
2018-03-02 09:00:00,BTCUSDT,LONG,100,Binance,10883.22,1088.322
2018-03-05 13:00:00,BTCUSDT,SHORT,100,Binance,11526.0,1152.6000000000001
2018-03-06 01:00:00,BTCUSDT,LONG,100,Binance,11315.01,1131.501
2018-03-06 22:00:00,BTCUSDT,SHORT,100,Binance,10782.59,1078.259
2018-03-11 06:00:00,BTCUSDT,LONG,100,Binance,8800.0,880.0
2018-03-12 04:00:00,BTCUSDT,SHORT,100,Binance,9537.0,953.7
2018-03-12 18:00:00,BTCUSDT,LONG,100,Binance,9210.0,921.0
2018-03-13 21:00:00,BTCUSDT,SHORT,100,Binance,9099.0,909.9000000000001
2018-03-17 01:00:00,BTCUSDT,LONG,100,Binance,8129.02,812.902
2018-03-17 19:00:00,BTCUSDT,SHORT,100,Binance,7818.52,781.8520000000001
2018-03-18 00:00:00,BTCUSDT,LONG,100,Binance,7675.01,767.5010000000001
2018-03-18 02:00:00,BTCUSDT,SHORT,100,Binance,7645.6,764.5600000000001
2018-03-19 20:00:00,BTCUSDT,LONG,100,Binance,8420.0,842.0
2018-03-23 01:00:00,BTCUSDT,SHORT,100,Binance,8580.0,858.0
2018-03-24 18:00:00,BTCUSDT,LONG,100,Binance,8916.01,891.6010000000001
2018-03-26 00:00:00,BTCUSDT,SHORT,100,Binance,8369.79,836.9790000000002
