MACD_RSIStrategy_41_113_2_74_36,tickers,['BTCUSDT'],initial equity,1.0,frequency,60 min
Start date,2017-04-01 00:00:00,End date,2018-04-01 00:00:00
timestamp,ticker,action,quantity,exchange,price,commission
2017-11-26 02:00:00,BTCUSDT,LONG,0.0001407981125903508,Binance,8719.17,0.0012288715509053143
2017-11-26 03:00:00,BTCUSDT,SHORT,0.0001407981125903508,Binance,8805.88,0.0012398512836971182
2017-11-26 08:00:00,BTCUSDT,LONG,0.00014047549980144178,Binance,8808.46,0.0012386114324134212
2017-11-26 10:00:00,BTCUSDT,SHORT,0.00014047549980144178,Binance,8877.99,0.0012471400824822022
2017-11-26 20:00:00,BTCUSDT,LONG,0.00013632497803475575,Binance,9130.0,0.0012458929423997199
2017-11-27 00:00:00,BTCUSDT,SHORT,0.00013632497803475575,Binance,9499.99,0.0012950859280803993
2017-11-27 02:00:00,BTCUSDT,LONG,0.00013736392983000484,Binance,9409.29,0.0012937908421523188
2017-11-27 04:00:00,BTCUSDT,SHORT,0.00013736392983000484,Binance,9543.99,0.001310999972658268
2017-11-27 09:00:00,BTCUSDT,LONG,0.00014076131990172413,Binance,9295.02,0.0013096889726856096
2017-11-27 11:00:00,BTCUSDT,SHORT,0.00014076131990172413,Binance,9498.99,0.0013370903701332786
2017-11-27 16:00:00,BTCUSDT,LONG,0.0001404799380232406,Binance,9498.99,0.0013357532797631452
2017-11-27 20:00:00,BTCUSDT,SHORT,0.0001404799380232406,Binance,9568.2,0.0013441401429939708
2017-11-28 01:00:00,BTCUSDT,LONG,0.0001398799802344858,Binance,9590.03,0.0013427960028509769
2017-11-28 03:00:00,BTCUSDT,SHORT,0.0001398799802344858,Binance,9712.06,0.0013585227608361402
2017-11-28 07:00:00,BTCUSDT,LONG,0.00013810808534554634,Binance,9817.0,0.001357164238075304
2017-11-28 09:00:00,BTCUSDT,SHORT,0.00013810808534554634,Binance,9849.11,0.001360241724457674
2017-11-28 13:00:00,BTCUSDT,LONG,0.00013959086944388574,Binance,9725.01,0.0013588814827332166
2017-11-28 15:00:00,BTCUSDT,SHORT,0.00013959086944388574,Binance,9822.33,0.0013711075846647622
2017-11-28 20:00:00,BTCUSDT,LONG,0.00013906151930770573,Binance,9840.01,0.0013697364770800977
2017-11-28 22:00:00,BTCUSDT,SHORT,0.00013906151930770573,Binance,9900.0,0.0013767090411462867
2017-11-29 05:00:00,BTCUSDT,LONG,0.0001372821676246779,Binance,10008.27,0.0013753323321051402
2017-11-29 07:00:00,BTCUSDT,SHORT,0.0001372821676246779,Binance,10429.98,0.001431850262682038
2017-11-29 15:00:00,BTCUSDT,LONG,0.00013255942905338755,Binance,10779.98,0.001430418412419356
2017-11-29 21:00:00,BTCUSDT,SHORT,0.00013255942905338755,Binance,9884.5,0.0013102836764782094
2017-11-29 23:00:00,BTCUSDT,LONG,0.0001349794195849793,Binance,9687.88,0.0013089733928017312
2017-11-30 01:00:00,BTCUSDT,SHORT,0.0001349794195849793,Binance,10415.03,0.0014058147043601473
2017-11-30 03:00:00,BTCUSDT,LONG,0.0001348397095204538,Binance,10404.98,0.0014044088896557872
2017-11-30 04:00:00,BTCUSDT,SHORT,0.0001348397095204538,Binance,10447.67,0.0014087607879655596
2017-11-30 05:00:00,BTCUSDT,LONG,0.00013670533737214158,Binance,10284.49,0.001407352027177594
2017-11-30 08:00:00,BTCUSDT,SHORT,0.00013670533737214158,Binance,10222.02,0.0013974046927247787
2017-11-30 10:00:00,BTCUSDT,LONG,0.00014832897589849364,Binance,9402.15,0.001396007288032054
2017-11-30 12:00:00,BTCUSDT,SHORT,0.00014832897589849364,Binance,9726.44,0.0014427128843381445
2017-11-30 13:00:00,BTCUSDT,LONG,0.00015936107445175515,Binance,9035.01,0.0014412701714538064
2017-11-30 17:00:00,BTCUSDT,SHORT,0.00015936107445175515,Binance,9386.2,0.0014957949170190644
2017-12-01 01:00:00,BTCUSDT,LONG,0.00015493563289880054,Binance,9635.0,0.0014942991221020452
2017-12-01 03:00:00,BTCUSDT,SHORT,0.00015493563289880054,Binance,9698.23,0.0015026014030481343
2017-12-01 05:00:00,BTCUSDT,LONG,0.00015661529381009803,Binance,9575.04,0.0015010988016450862
2017-12-01 08:00:00,BTCUSDT,SHORT,0.00015661529381009803,Binance,9783.3,0.001532214403932332
2017-12-02 03:00:00,BTCUSDT,LONG,0.00014028320890484175,Binance,10900.46,0.0015306821895283995
2017-12-02 08:00:00,BTCUSDT,SHORT,0.00014028320890484175,Binance,10928.86,0.0015331355504717688
2017-12-02 11:00:00,BTCUSDT,LONG,0.00013984769303173719,Binance,10940.98,0.001531602414921297
2017-12-02 17:00:00,BTCUSDT,SHORT,0.00013984769303173719,Binance,10898.57,0.0015241398718449
2017-12-02 23:00:00,BTCUSDT,LONG,0.00013967784384413625,Binance,10890.01,0.001522615731973055
2017-12-03 02:00:00,BTCUSDT,SHORT,0.00013967784384413625,Binance,10936.94,0.0015276481974526876
2017-12-03 09:00:00,BTCUSDT,LONG,0.00013759865096746123,Binance,11080.01,0.0015261205492552352
2017-12-03 11:00:00,BTCUSDT,SHORT,0.00013759865096746123,Binance,11615.99,0.00159834455365152
2017-12-03 14:00:00,BTCUSDT,LONG,0.00013775324038570492,Binance,11579.76,0.0015967462090978682
2017-12-03 18:00:00,BTCUSDT,SHORT,0.00013775324038570492,Binance,11711.02,0.0016132309532217982
2017-12-03 20:00:00,BTCUSDT,LONG,0.00014185075810980687,Binance,11350.0,0.0016116177222685764
2017-12-03 23:00:00,BTCUSDT,SHORT,0.00014185075810980687,Binance,11165.41,0.0015838218731068188
2017-12-04 06:00:00,BTCUSDT,LONG,0.00013822962948688048,Binance,11435.0,0.001582238051233712
2017-12-04 07:00:00,BTCUSDT,SHORT,0.00013822962948688048,Binance,11543.29,0.0015956246997596126
2017-12-04 09:00:00,BTCUSDT,LONG,0.0001403420913882222,Binance,11346.81,0.0015940290750598531
2017-12-04 13:00:00,BTCUSDT,SHORT,0.0001403420913882222,Binance,11210.0,0.0015732348444619708
2017-12-04 16:00:00,BTCUSDT,LONG,0.00013969989803451648,Binance,11239.02,0.0015716616096175088
2017-12-04 20:00:00,BTCUSDT,SHORT,0.00013969989803451648,Binance,11305.22,0.0015793380812577761
2017-12-05 01:00:00,BTCUSDT,LONG,0.00013703907725154667,Binance,11501.69,0.0015777587431765184
2017-12-05 03:00:00,BTCUSDT,SHORT,0.00013703907725154667,Binance,11609.99,0.0015910223164996844
2017-12-05 09:00:00,BTCUSDT,LONG,0.0001361960683526184,Binance,11658.5,0.0015894312941831848
2017-12-05 12:00:00,BTCUSDT,SHORT,0.0001361960683526184,Binance,11718.99,0.0015960803630636516
2017-12-05 16:00:00,BTCUSDT,LONG,0.0001372234492089841,Binance,11608.0,0.001594484282700588
2017-12-05 18:00:00,BTCUSDT,SHORT,0.0001372234492089841,Binance,11697.92,0.0016052289309707592
2017-12-05 22:00:00,BTCUSDT,LONG,0.00013674888953421017,Binance,11715.05,0.0016036237020397885
2017-12-06 00:00:00,BTCUSDT,SHORT,0.00013674888953421017,Binance,11815.2,0.0016157154796246
2017-12-06 12:00:00,BTCUSDT,LONG,0.00012657012434837042,Binance,12739.86,0.0016140997641449753
2017-12-06 17:00:00,BTCUSDT,SHORT,0.00012657012434837042,Binance,12568.1,0.0015907459798227544
2017-12-07 02:00:00,BTCUSDT,LONG,0.00011689051614561477,Binance,13581.65,0.0015891552338429319
2017-12-07 04:00:00,BTCUSDT,SHORT,0.00011689051614561477,Binance,14064.29,0.0016439821173216086
2017-12-07 06:00:00,BTCUSDT,LONG,0.00011802717769002826,Binance,13901.0,0.001642338135204287
2017-12-07 08:00:00,BTCUSDT,SHORT,0.00011802717769002826,Binance,14574.0,0.0017201280876544718
2017-12-07 11:00:00,BTCUSDT,LONG,0.00012439797388164698,Binance,13799.98,0.0017184079595668176
2017-12-07 13:00:00,BTCUSDT,SHORT,0.00012439797388164698,Binance,14826.0,0.0018443243607692982
2017-12-07 16:00:00,BTCUSDT,LONG,0.0001244514913030507,Binance,14790.0,0.0018424800364085286
2017-12-07 18:00:00,BTCUSDT,SHORT,0.0001244514913030507,Binance,15500.0,0.0019289981151972859
2017-12-07 20:00:00,BTCUSDT,LONG,0.0001265956149176503,Binance,15207.02,0.0019270691170820884
2017-12-07 21:00:00,BTCUSDT,SHORT,0.0001265956149176503,Binance,15499.05,0.0019621117653894076
2017-12-08 02:00:00,BTCUSDT,LONG,0.00011767972841151913,Binance,16639.99,0.0019601496536240186
2017-12-08 06:00:00,BTCUSDT,SHORT,0.00011767972841151913,Binance,15880.01,0.0018687552639722077
2017-12-08 08:00:00,BTCUSDT,LONG,0.00012189678700440507,Binance,15299.99,0.0018668865087082356
2017-12-08 13:00:00,BTCUSDT,SHORT,0.00012189678700440507,Binance,15020.55,0.0018309567840390168
2017-12-08 16:00:00,BTCUSDT,LONG,0.00012009829118927445,Binance,15215.01,0.0018291258272549776
2017-12-08 19:00:00,BTCUSDT,SHORT,0.00012009829118927445,Binance,15199.96,0.001825489222145324
2017-12-08 20:00:00,BTCUSDT,LONG,0.00012131552123908882,Binance,15017.37,0.0018236637329231786
