MACD_RSIStrategy_41_113_2_74_36,tickers,['BTCUSDT'],initial equity,1.0,frequency,60 min
2018-06-08 08:00:00,BTCUSDT,LONG,0.0001012483461375456,Binance,7621.52,0.0007724387337880146
2018-06-08 13:00:00,BTCUSDT,SHORT,0.0001012483461375456,Binance,7577.8,0.0007672397173610931
2018-06-08 19:00:00,BTCUSDT,LONG,0.00010020847769454101,Binance,7641.13,0.000766472477643732
2018-06-08 20:00:00,BTCUSDT,SHORT,0.00010020847769454101,Binance,7642.31,0.0007658242511697678
2018-06-08 23:00:00,BTCUSDT,LONG,0.0001005194186436244,Binance,7603.44,0.000765058426918598
2018-06-09 01:00:00,BTCUSDT,SHORT,0.0001005194186436244,Binance,7655.39,0.0007695153522902159
2018-06-09 04:00:00,BTCUSDT,LONG,0.00010034980936900401,Binance,7653.0,0.0007687458369379257
2018-06-09 06:00:00,BTCUSDT,SHORT,0.00010034980936900401,Binance,7670.0,0.0007696830378602609
2018-06-09 08:00:00,BTCUSDT,LONG,0.00010087228155245529,Binance,7615.02,0.0007689133548224005
2018-06-09 10:00:00,BTCUSDT,SHORT,0.00010087228155245529,Binance,7646.05,0.0007712745083641508
2018-06-09 12:00:00,BTCUSDT,LONG,0.00010123866168915923,Binance,7603.15,0.0007705032338557867
2018-06-09 15:00:00,BTCUSDT,SHORT,0.00010123866168915923,Binance,7610.0,0.0007704262154545017
2018-06-09 17:00:00,BTCUSDT,LONG,0.00010120558219594777,Binance,7597.27,0.0007696557892390472
2018-06-09 18:00:00,BTCUSDT,SHORT,0.00010120558219594777,Binance,7608.36,0.0007700085033563612
2018-06-09 22:00:00,BTCUSDT,LONG,0.00010104789695702193,Binance,7605.0,0.0007692384948530048
2018-06-09 23:00:00,BTCUSDT,SHORT,0.00010104789695702193,Binance,7491.73,0.0007570235610698298
2018-06-17 20:00:00,BTCUSDT,LONG,0.00011646527994007265,Binance,6487.0,0.00075626653750876
2018-06-18 02:00:00,BTCUSDT,SHORT,0.00011646527994007265,Binance,6436.06,0.0007495775296111041
2018-06-18 04:00:00,BTCUSDT,LONG,0.0001167869993176819,Binance,6405.5,0.0007488279520814929
2018-06-18 06:00:00,BTCUSDT,SHORT,0.0001167869993176819,Binance,6426.5,0.0007505316511150827
2018-06-18 10:00:00,BTCUSDT,LONG,0.00011649372271991409,Binance,6429.8,0.0007497811194639676
2018-06-18 11:00:00,BTCUSDT,SHORT,0.00011649372271991409,Binance,6418.26,0.0007476870007843159
2018-06-18 22:00:00,BTCUSDT,LONG,0.00011118812090896666,Binance,6711.08,0.0007469393137835316
2018-06-19 00:00:00,BTCUSDT,SHORT,0.00011118812090896666,Binance,6719.85,0.0007471674942901197
2018-06-19 02:00:00,BTCUSDT,LONG,0.0001116866831727248,Binance,6676.48,0.0007464203267958295
2018-06-19 04:00:00,BTCUSDT,SHORT,0.0001116866831727248,Binance,6701.63,0.0007484828265508277
2018-06-19 06:00:00,BTCUSDT,LONG,0.00011180978066936681,Binance,6680.87,0.0007477343437242769
2018-06-19 08:00:00,BTCUSDT,SHORT,0.00011180978066936681,Binance,6703.02,0.0007494631960223792
2018-06-19 14:00:00,BTCUSDT,LONG,0.00011093585280638273,Binance,6742.32,0.0007487137328263568
2018-06-19 19:00:00,BTCUSDT,SHORT,0.00011093585280638273,Binance,6742.03,0.0007479328476962165
2018-06-19 21:00:00,BTCUSDT,LONG,0.00011111044241478418,Binance,6717.98,0.0007471849148485202
2018-06-19 22:00:00,BTCUSDT,SHORT,0.00011111044241478418,Binance,6729.96,0.0007477688330338009
2018-06-20 00:00:00,BTCUSDT,LONG,0.00011188516388854068,Binance,6670.0,0.000747021064200767
2018-06-20 06:00:00,BTCUSDT,SHORT,0.00011188516388854068,Binance,6624.08,0.0007411362764108046
2018-06-20 10:00:00,BTCUSDT,LONG,0.00011169556678650742,Binance,6622.06,0.0007403951401343938
2018-06-20 13:00:00,BTCUSDT,SHORT,0.00011169556678650742,Binance,6727.72,0.0007514564985809218
2018-06-20 16:00:00,BTCUSDT,LONG,0.00011118654190879756,Binance,6745.01,0.0007507050420823409
2018-06-20 18:00:00,BTCUSDT,SHORT,0.00011118654190879756,Binance,6757.5,0.0007513430569486996
2018-06-20 20:00:00,BTCUSDT,LONG,0.00011125239201451914,Binance,6740.0,0.0007505917138917508
2018-06-20 23:00:00,BTCUSDT,SHORT,0.00011125239201451914,Binance,6761.51,0.0007522341611300913
2018-06-21 04:00:00,BTCUSDT,LONG,0.0001110677793768787,Binance,6759.21,0.0007514819269689612
2018-06-21 07:00:00,BTCUSDT,SHORT,0.0001110677793768787,Binance,6758.72,0.0007506760218300977
2018-06-21 08:00:00,BTCUSDT,LONG,0.00011154336300612069,Binance,6716.45,0.0007499253458082676
2018-06-21 10:00:00,BTCUSDT,SHORT,0.00011154336300612069,Binance,6745.82,0.000752451449033949
2018-06-21 12:00:00,BTCUSDT,LONG,0.0001118366472545721,Binance,6714.68,0.0007516989975849151
2018-06-21 16:00:00,BTCUSDT,SHORT,0.0001118366472545721,Binance,6719.97,0.0007515389144513069
2018-06-21 17:00:00,BTCUSDT,LONG,0.00011187929978331062,Binance,6703.98,0.0007507873755368556
2018-06-21 20:00:00,BTCUSDT,SHORT,0.00011187929978331062,Binance,6716.78,0.0007514686431985451
2018-06-21 21:00:00,BTCUSDT,LONG,0.00011194648679506627,Binance,6699.33,0.0007507171745553466
2018-06-21 23:00:00,BTCUSDT,SHORT,0.00011194648679506627,Binance,6718.84,0.0007521505333381631
2018-06-22 01:00:00,BTCUSDT,LONG,0.00011309029096735713,Binance,6637.59,0.0007513983828048249
2018-06-22 03:00:00,BTCUSDT,SHORT,0.00011309029096735713,Binance,6660.29,0.0007532141340269791
2018-06-22 04:00:00,BTCUSDT,LONG,0.00011296989491724737,Binance,6654.06,0.0007524609198929521
2018-06-22 11:00:00,BTCUSDT,SHORT,0.00011296989491724737,Binance,6348.52,0.0007171916372800434
2018-06-22 12:00:00,BTCUSDT,LONG,0.00011318120986671736,Binance,6324.0,0.0007164744456427633
2018-06-22 15:00:00,BTCUSDT,SHORT,0.00011318120986671736,Binance,6150.0,0.0006960644406803118
2018-06-26 13:00:00,BTCUSDT,LONG,0.00011258827069939563,Binance,6170.03,0.0006953683762396316
2018-06-26 15:00:00,BTCUSDT,SHORT,0.00011258827069939563,Binance,6188.01,0.0006966973449705671
2018-06-26 16:00:00,BTCUSDT,LONG,0.00011250920666053465,Binance,6179.98,0.0006960006476255966
2018-06-26 20:00:00,BTCUSDT,SHORT,0.00011250920666053465,Binance,6179.0,0.0006951943879554437
2018-06-26 23:00:00,BTCUSDT,LONG,0.00011428592279310414,Binance,6070.78,0.0006944991935674882
2018-06-27 01:00:00,BTCUSDT,SHORT,0.00011428592279310414,Binance,6080.0,0.0006948584105820732
2018-06-27 02:00:00,BTCUSDT,LONG,0.00011426118089147752,Binance,6069.16,0.0006941635521714912
2018-06-27 05:00:00,BTCUSDT,SHORT,0.00011426118089147752,Binance,6076.94,0.0006943583406066554
2018-06-27 12:00:00,BTCUSDT,LONG,0.00011382860230948624,Binance,6087.84,0.0006936639822660487
2018-06-27 15:00:00,BTCUSDT,SHORT,0.00011382860230948624,Binance,6110.09,0.0006955030046851688
2018-06-27 18:00:00,BTCUSDT,LONG,0.00011336153751082855,Binance,6123.0,0.0006948075016804837
2018-06-27 19:00:00,BTCUSDT,SHORT,0.00011336153751082855,Binance,6134.3,0.0006953936795526756
2018-06-27 21:00:00,BTCUSDT,LONG,0.00011344562118304044,Binance,6117.5,0.000694698285873123
2018-06-27 22:00:00,BTCUSDT,SHORT,0.00011344562118304044,Binance,6139.0,0.0006964426684426852
2018-06-28 02:00:00,BTCUSDT,LONG,0.00011371899207272059,Binance,6112.0,0.0006957462257742425
2018-06-28 03:00:00,BTCUSDT,SHORT,0.00011371899207272059,Binance,6094.85,0.0006931001988344211
2018-06-30 17:00:00,BTCUSDT,LONG,0.00010910377991330417,Binance,6339.97,0.0006924070986355867
2018-06-30 20:00:00,BTCUSDT,SHORT,0.00010910377991330417,Binance,6360.09,0.0006939098595888069
2018-06-30 22:00:00,BTCUSDT,LONG,0.0001091203899179991,Binance,6346.41,0.000693215949729218
2018-06-30 23:00:00,BTCUSDT,SHORT,0.0001091203899179991,Binance,6390.07,0.0006972869300033086
2018-07-01 01:00:00,BTCUSDT,LONG,0.00010960844452270976,Binance,6348.9,0.0006965896430733053
2018-07-01 04:00:00,BTCUSDT,SHORT,0.00010960844452270976,Binance,6361.49,0.0006972730237467729
2018-07-01 09:00:00,BTCUSDT,LONG,0.00010943991554242762,Binance,6358.55,0.0006965757507230261
2018-07-01 11:00:00,BTCUSDT,SHORT,0.00010943991554242762,Binance,6384.87,0.0006987596335493798
2018-07-01 12:00:00,BTCUSDT,LONG,0.00010981261464360404,Binance,6350.48,0.0006980608739158303
2018-07-01 16:00:00,BTCUSDT,SHORT,0.00010981261464360404,Binance,6317.88,0.0006937829218045331
2018-07-01 19:00:00,BTCUSDT,LONG,0.00010943651093167699,Binance,6326.92,0.0006930891388827285
2018-07-01 20:00:00,BTCUSDT,SHORT,0.00010943651093167699,Binance,6354.68,0.0006954340072873091
2018-07-01 23:00:00,BTCUSDT,LONG,0.00010918097959463093,Binance,6356.82,0.0006947385732800217
2018-07-02 03:00:00,BTCUSDT,SHORT,0.00010918097959463093,Binance,6346.0,0.0006928624965075278
2018-07-02 04:00:00,BTCUSDT,LONG,0.00010955261221816958,Binance,6311.83,0.0006921696340110203
2018-07-02 07:00:00,BTCUSDT,SHORT,0.00010955261221816958,Binance,6345.41,0.0006951562410952954
2018-07-02 09:00:00,BTCUSDT,LONG,0.00010964308554236996,Binance,6327.5,0.0006944610848542001
2018-07-02 11:00:00,BTCUSDT,SHORT,0.00010964308554236996,Binance,6343.99,0.0006955746382499396
2018-07-02 17:00:00,BTCUSDT,LONG,0.00010489334913086703,Binance,6618.0,0.0006948790636116896
2018-07-02 18:00:00,BTCUSDT,SHORT,0.00010489334913086703,Binance,6641.79,0.0006966795973239012
2018-07-02 20:00:00,BTCUSDT,LONG,0.00010487314602858474,Binance,6629.79,0.0006959829177265774
2018-07-02 21:00:00,BTCUSDT,SHORT,0.00010487314602858474,Binance,6651.02,0.0006975133916990378
2018-07-02 23:00:00,BTCUSDT,LONG,0.00010522880515125283,Binance,6615.29,0.0006968158783073387
2018-07-03 02:00:00,BTCUSDT,SHORT,0.00010522880515125283,Binance,6638.02,0.0006985109131701194
2018-07-03 05:00:00,BTCUSDT,LONG,0.000105193087347924,Binance,6627.0,0.0006978124022569493
2018-07-03 07:00:00,BTCUSDT,SHORT,0.000105193087347924,Binance,6645.99,0.0006991122065834294
2018-07-03 09:00:00,BTCUSDT,LONG,0.0001054905777566479,Binance,6614.0,0.000698413094376846
2018-07-03 12:00:00,BTCUSDT,SHORT,0.0001054905777566479,Binance,6585.0,0.0006946554545275265
2018-07-03 13:00:00,BTCUSDT,LONG,0.00010555251969006086,Binance,6567.98,0.0006939607990729989
2018-07-03 15:00:00,BTCUSDT,SHORT,0.00010555251969006086,Binance,6585.02,0.0006950654532094447
2018-07-03 18:00:00,BTCUSDT,LONG,0.00010558363227687385,Binance,6569.92,0.0006943703877562353
2018-07-03 20:00:00,BTCUSDT,SHORT,0.00010558363227687385,Binance,6612.96,0.0006982203369016758
2018-07-03 22:00:00,BTCUSDT,LONG,0.00010749633918282358,Binance,6482.31,0.000697522116564774
2018-07-04 02:00:00,BTCUSDT,SHORT,0.00010749633918282358,Binance,6524.01,0.0007013071917921328
2018-07-04 15:00:00,BTCUSDT,LONG,0.00010471729665872808,Binance,6683.76,0.0007006058846003407
2018-07-04 19:00:00,BTCUSDT,SHORT,0.00010471729665872808,Binance,6683.07,0.0006998330237810459
2018-07-04 22:00:00,BTCUSDT,LONG,0.00010598295881471601,Binance,6590.06,0.0006991331907572648
2018-07-05 04:00:00,BTCUSDT,SHORT,0.00010598295881471601,Binance,6622.0,0.0007018191532710494
2018-07-05 05:00:00,BTCUSDT,LONG,0.00010604879233505745,Binance,6604.66,0.0007011173341177784
2018-07-05 08:00:00,BTCUSDT,SHORT,0.00010604879233505745,Binance,6627.01,0.0007027864072923491
2018-07-05 11:00:00,BTCUSDT,LONG,0.00010603440498289732,Binance,6614.66,0.0007020836208850567
2018-07-05 20:00:00,BTCUSDT,SHORT,0.00010603440498289732,Binance,6507.97,0.0006900687265965463
2018-07-05 21:00:00,BTCUSDT,LONG,0.00010597877301724583,Binance,6498.37,0.0006893786578699499
2018-07-05 22:00:00,BTCUSDT,SHORT,0.00010597877301724583,Binance,6537.8,0.0006928680222321498
2018-07-06 00:00:00,BTCUSDT,LONG,0.00010586488751953271,Binance,6531.75,0.0006921751542099177
2018-07-06 08:00:00,BTCUSDT,SHORT,0.00010586488751953271,Binance,6499.16,0.0006880328423714461
2018-07-06 14:00:00,BTCUSDT,LONG,0.00010484744716756104,Binance,6549.11,0.0006873448095290747
2018-07-06 17:00:00,BTCUSDT,SHORT,0.00010484744716756104,Binance,6598.0,0.0006917834564115678
2018-07-08 01:00:00,BTCUSDT,LONG,0.00010248288954037133,Binance,6736.74,0.0006910916729551562
2018-07-08 05:00:00,BTCUSDT,SHORT,0.00010248288954037133,Binance,6727.46,0.0006894495400672666
2018-07-08 10:00:00,BTCUSDT,LONG,0.00010241595177969042,Binance,6718.4,0.0006887600905271993
2018-07-08 14:00:00,BTCUSDT,SHORT,0.00010241595177969042,Binance,6745.67,0.0006908642134417043
2018-07-08 23:00:00,BTCUSDT,LONG,0.00010272242306864236,Binance,6712.1,0.0006901733492282627
2018-07-09 03:00:00,BTCUSDT,SHORT,0.00010272242306864236,Binance,6717.28,0.0006900152780305299
2018-07-09 05:00:00,BTCUSDT,LONG,0.00010267405855809772,Binance,6707.01,0.0006893252627524994
2018-07-09 06:00:00,BTCUSDT,SHORT,0.00010267405855809772,Binance,6710.53,0.0006889973501758714
2018-07-09 09:00:00,BTCUSDT,LONG,0.00010278372615615163,Binance,6689.97,0.0006883083528256955
2018-07-09 11:00:00,BTCUSDT,SHORT,0.00010278372615615163,Binance,6718.01,0.0006905021001542882
2018-07-09 15:00:00,BTCUSDT,LONG,0.00010245640595540882,Binance,6726.0,0.0006898115980541339
2018-07-09 19:00:00,BTCUSDT,SHORT,0.00010245640595540882,Binance,6709.0,0.0006873800275548379
2018-07-09 23:00:00,BTCUSDT,LONG,0.00010297111953548656,Binance,6662.12,0.000686692647527283
2018-07-10 04:00:00,BTCUSDT,SHORT,0.00010297111953548656,Binance,6642.0,0.0006839341759547017
2018-07-10 05:00:00,BTCUSDT,LONG,0.00010313592986794884,Binance,6618.13,0.000683250241778747
2018-07-10 13:00:00,BTCUSDT,SHORT,0.00010313592986794884,Binance,6389.61,0.0006589983688435446
2018-07-10 15:00:00,BTCUSDT,LONG,0.00010302505304200172,Binance,6383.7,0.000658339370474701
2018-07-10 17:00:00,BTCUSDT,SHORT,0.00010302505304200172,Binance,6365.41,0.0006557967028840882
2018-07-15 17:00:00,BTCUSDT,LONG,0.00010266443376863105,Binance,6375.0,0.0006551409061812041
2018-07-15 20:00:00,BTCUSDT,SHORT,0.00010266443376863105,Binance,6378.09,0.0006548029983753681
2018-07-15 22:00:00,BTCUSDT,LONG,0.00010267072752835697,Binance,6364.95,0.0006541481953769927
2018-07-16 03:00:00,BTCUSDT,SHORT,0.00010267072752835697,Binance,6357.75,0.0006527548179434115
2018-07-16 13:00:00,BTCUSDT,LONG,9.888432924443574e-05,Binance,6588.0,0.0006521020631254682
2018-07-16 15:00:00,BTCUSDT,SHORT,9.888432924443574e-05,Binance,6632.78,0.0006558780013259085
2018-07-16 16:00:00,BTCUSDT,LONG,9.885373124519682e-05,Binance,6621.57,0.0006552221233245825
2018-07-16 17:00:00,BTCUSDT,SHORT,9.885373124519682e-05,Binance,6671.0,0.000659453241136708
2018-07-16 21:00:00,BTCUSDT,LONG,9.873604688365273e-05,Binance,6665.6,0.0006587937878955713
2018-07-16 22:00:00,BTCUSDT,SHORT,9.873604688365273e-05,Binance,6672.04,0.0006587708542496064
2018-07-17 01:00:00,BTCUSDT,LONG,9.790082530023205e-05,Binance,6715.51,0.0006581120833953568
2018-07-17 03:00:00,BTCUSDT,SHORT,9.790082530023205e-05,Binance,6739.0,0.0006597536616982638
2018-07-17 04:00:00,BTCUSDT,LONG,9.815723619826729e-05,Binance,6707.96,0.0006590939080365656
2018-07-17 08:00:00,BTCUSDT,SHORT,9.815723619826729e-05,Binance,6716.04,0.0006592279245970111
2018-07-17 11:00:00,BTCUSDT,LONG,9.855209413995434e-05,Binance,6675.76,0.000658568696672414
2018-07-17 13:00:00,BTCUSDT,SHORT,9.855209413995434e-05,Binance,6690.0,0.0006593135097962946
2018-07-17 20:00:00,BTCUSDT,LONG,8.992695668856248e-05,Binance,7317.0,0.0006586541962864983
2018-07-17 21:00:00,BTCUSDT,SHORT,8.992695668856248e-05,Binance,7360.0,0.0006618624012278199
2018-07-17 23:00:00,BTCUSDT,LONG,9.032102574067931e-05,Binance,7313.24,0.0006612005388265921
2018-07-18 00:00:00,BTCUSDT,SHORT,9.032102574067931e-05,Binance,7343.0,0.0006632272920138083
2018-07-18 07:00:00,BTCUSDT,LONG,8.903705954493847e-05,Binance,7434.0,0.0006625640647217945
2018-07-18 10:00:00,BTCUSDT,SHORT,8.903705954493847e-05,Binance,7400.74,0.000658940128056608
2018-07-18 15:00:00,BTCUSDT,LONG,8.852427087007105e-05,Binance,7428.73,0.0006582811879285514
2018-07-18 17:00:00,BTCUSDT,SHORT,8.852427087007105e-05,Binance,7505.0,0.0006643746528798833
2018-07-18 19:00:00,BTCUSDT,LONG,8.963734815766636e-05,Binance,7396.99,0.0006637102782270035
2018-07-18 22:00:00,BTCUSDT,SHORT,8.963734815766636e-05,Binance,7362.19,0.0006599271882328897
2018-07-19 00:00:00,BTCUSDT,LONG,8.971333135141999e-05,Binance,7341.25,0.0006592672610446568
2018-07-19 03:00:00,BTCUSDT,SHORT,8.971333135141999e-05,Binance,7316.0,0.0006563427321669887
2018-07-19 04:00:00,BTCUSDT,LONG,8.954598935414898e-05,Binance,7315.02,0.0006556863894348217
2018-07-19 05:00:00,BTCUSDT,SHORT,8.954598935414898e-05,Binance,7330.74,0.000656438365998034
2018-07-19 07:00:00,BTCUSDT,LONG,8.953896254635367e-05,Binance,7316.66,0.000655781927632036
2018-07-19 09:00:00,BTCUSDT,SHORT,8.953896254635367e-05,Binance,7411.49,0.0006636171255226747
2018-07-19 15:00:00,BTCUSDT,LONG,8.959134170984258e-05,Binance,7392.35,0.000662953508397152
2018-07-19 18:00:00,BTCUSDT,SHORT,8.959134170984258e-05,Binance,7427.0,0.0006653948948790008
2018-07-19 21:00:00,BTCUSDT,LONG,8.934139621118269e-05,Binance,7432.89,0.0006647294999841218
2018-07-19 22:00:00,BTCUSDT,SHORT,8.934139621118269e-05,Binance,7485.95,0.0006688052249671031
2018-07-20 00:00:00,BTCUSDT,LONG,9.01169460747505e-05,Binance,7406.69,0.0006681364197421359
2018-07-20 02:00:00,BTCUSDT,SHORT,9.01169460747505e-05,Binance,7458.27,0.0006721165154009295
2018-07-20 04:00:00,BTCUSDT,LONG,8.998880521047107e-05,Binance,7453.96,0.0006714443988855285
2018-07-20 08:00:00,BTCUSDT,SHORT,8.998880521047107e-05,Binance,7468.85,0.0006721128877962269
2018-07-20 13:00:00,BTCUSDT,LONG,8.96502350463872e-05,Binance,7482.07,0.0006714407749084306
2018-07-20 14:00:00,BTCUSDT,SHORT,8.96502350463872e-05,Binance,7479.27,0.0006705183134753925
2018-07-20 15:00:00,BTCUSDT,LONG,8.958769124252198e-05,Binance,7469.53,0.0006698477951619171
2018-07-20 19:00:00,BTCUSDT,SHORT,8.958769124252198e-05,Binance,7350.05,0.0006584740100170987
2018-07-20 20:00:00,BTCUSDT,LONG,8.943184540183972e-05,Binance,7348.14,0.0006578155360070817
2018-07-20 23:00:00,BTCUSDT,SHORT,8.943184540183972e-05,Binance,7337.53,0.000656208848591361
2018-07-21 00:00:00,BTCUSDT,LONG,9.051741069890792e-05,Binance,7235.04,0.0006555526397427696
2018-07-21 02:00:00,BTCUSDT,SHORT,9.051741069890792e-05,Binance,7280.73,0.0006590328275978599
2018-07-21 08:00:00,BTCUSDT,LONG,8.988941018724929e-05,Binance,7316.94,0.000658373794770262
2018-07-21 12:00:00,BTCUSDT,SHORT,8.988941018724929e-05,Binance,7337.05,0.0006595230970143575
2018-07-21 20:00:00,BTCUSDT,LONG,8.873182747477737e-05,Binance,7417.91,0.0006588635739173431
2018-07-22 01:00:00,BTCUSDT,SHORT,8.873182747477737e-05,Binance,7484.0,0.0006640689968212338
2018-07-22 03:00:00,BTCUSDT,LONG,8.928300858240453e-05,Binance,7422.93,0.0006634049278244125
2018-07-22 06:00:00,BTCUSDT,SHORT,8.928300858240453e-05,Binance,7399.99,0.0006606933706797077
2018-07-22 21:00:00,BTCUSDT,LONG,8.945485688280423e-05,Binance,7371.01,0.0006600326773090279
2018-07-22 23:00:00,BTCUSDT,SHORT,8.945485688280423e-05,Binance,7394.79,0.0006614998811283919
2018-07-23 09:00:00,BTCUSDT,LONG,8.554835912691782e-05,Binance,7717.01,0.0006608383812472634
2018-07-23 12:00:00,BTCUSDT,SHORT,8.554835912691782e-05,Binance,7710.13,0.0006595889701552229
2018-07-23 14:00:00,BTCUSDT,LONG,8.551465711459616e-05,Binance,7697.75,0.0006589293811850676
2018-07-23 16:00:00,BTCUSDT,SHORT,8.551465711459616e-05,Binance,7741.76,0.000662033951863496
2018-07-23 20:00:00,BTCUSDT,LONG,8.571684003416176e-05,Binance,7708.06,0.0006613719179116326
2018-07-24 01:00:00,BTCUSDT,SHORT,8.571684003416176e-05,Binance,7749.76,0.0006642849382231453
2018-07-24 14:00:00,BTCUSDT,LONG,8.116526007397626e-05,Binance,8167.99,0.0006636206532849222
2018-07-24 16:00:00,BTCUSDT,SHORT,8.116526007397626e-05,Binance,8188.97,0.0006646598797879894
2018-07-24 20:00:00,BTCUSDT,LONG,8.054955509647072e-05,Binance,8235.07,0.0006639952199082014
2018-07-24 22:00:00,BTCUSDT,SHORT,8.054955509647072e-05,Binance,8320.01,0.0006701731038981874
2018-07-25 02:00:00,BTCUSDT,LONG,8.017883828773689e-05,Binance,8341.77,0.0006695029307942893
2018-07-25 04:00:00,BTCUSDT,SHORT,8.017883828773689e-05,Binance,8413.66,0.0006745974845480004
2018-07-25 06:00:00,BTCUSDT,LONG,8.167830698186986e-05,Binance,8242.69,0.0006739228870634524
2018-07-25 08:00:00,BTCUSDT,SHORT,8.167830698186986e-05,Binance,8242.69,0.0006732489641763889
2018-07-26 01:00:00,BTCUSDT,LONG,8.17546616605403e-05,Binance,8218.53,0.0006725757152122125
2018-07-26 04:00:00,BTCUSDT,SHORT,8.17546616605403e-05,Binance,8226.43,0.0006725490013241186
2018-07-26 05:00:00,BTCUSDT,LONG,8.189056799243464e-05,Binance,8196.36,0.0006718764523227945
2018-07-26 07:00:00,BTCUSDT,SHORT,8.189056799243464e-05,Binance,8245.87,0.0006752589778917771
2018-07-26 08:00:00,BTCUSDT,LONG,8.165359126685197e-05,Binance,8253.27,0.0006745837189138852
2018-07-26 09:00:00,BTCUSDT,SHORT,8.165359126685197e-05,Binance,8271.11,0.000675365835263172
2018-07-26 11:00:00,BTCUSDT,LONG,8.168007113010107e-05,Binance,8251.9,0.0006746904694279089
2018-07-26 17:00:00,BTCUSDT,SHORT,8.168007113010107e-05,Binance,8219.31,0.0006713538254403509
2018-07-26 20:00:00,BTCUSDT,LONG,8.225323103952696e-05,Binance,8145.72,0.0006706824716149106
2018-07-27 04:00:00,BTCUSDT,SHORT,8.225323103952696e-05,Binance,7941.15,0.0006531852456695395
2018-07-27 06:00:00,BTCUSDT,LONG,8.230604674426324e-05,Binance,7920.19,0.0006525320604238701
2018-07-27 08:00:00,BTCUSDT,SHORT,8.230604674426324e-05,Binance,7974.99,0.000656389899725032
2018-07-27 10:00:00,BTCUSDT,LONG,8.234627289903429e-05,Binance,7955.16,0.0006557335098253069
2018-07-27 15:00:00,BTCUSDT,SHORT,8.234627289903429e-05,Binance,8152.56,0.0006713329305857511
2018-07-27 20:00:00,BTCUSDT,LONG,8.14043208123909e-05,Binance,8230.41,0.0006706615976551653
2018-07-27 21:00:00,BTCUSDT,SHORT,8.14043208123909e-05,Binance,8257.05,0.0006721595471639522
2018-07-27 23:00:00,BTCUSDT,LONG,8.192100699257276e-05,Binance,8188.57,0.0006714873876167883
2018-07-28 00:00:00,BTCUSDT,SHORT,8.192100699257276e-05,Binance,8165.0,0.0006688850220943565
2018-07-29 07:00:00,BTCUSDT,LONG,8.167941886789928e-05,Binance,8172.78,0.0006682161370722622
2018-07-29 12:00:00,BTCUSDT,SHORT,8.167941886789928e-05,Binance,8212.12,0.0006707611892734532
2018-07-29 16:00:00,BTCUSDT,LONG,8.179163166001123e-05,Binance,8184.46,0.0006700904280841798
2018-07-29 18:00:00,BTCUSDT,SHORT,8.179163166001123e-05,Binance,8212.98,0.000671753034991039
2018-07-29 20:00:00,BTCUSDT,LONG,8.17473723538705e-05,Binance,8201.0,0.000671081281956048
2018-07-29 23:00:00,BTCUSDT,SHORT,8.17473723538705e-05,Binance,8211.0,0.0006712276743976308
2018-07-30 00:00:00,BTCUSDT,LONG,8.210180768438487e-05,Binance,8159.21,0.0006705564467232332
2018-07-30 02:00:00,BTCUSDT,SHORT,8.210180768438487e-05,Binance,8200.02,0.0006732364650481097
2018-07-30 03:00:00,BTCUSDT,LONG,8.201680218582007e-05,Binance,8192.11,0.0006725632285830616
2018-07-30 08:00:00,BTCUSDT,SHORT,8.201680218582007e-05,Binance,8166.12,0.0006697590486656691
2018-07-30 10:00:00,BTCUSDT,LONG,8.196456406781449e-05,Binance,8154.99,0.0006690892896170034
2018-07-30 14:00:00,BTCUSDT,SHORT,8.196456406781449e-05,Binance,8181.99,0.0006706332435572175
2018-07-30 16:00:00,BTCUSDT,LONG,8.24048046854592e-05,Binance,8122.01,0.0006699626103136603
2018-07-30 19:00:00,BTCUSDT,SHORT,8.24048046854592e-05,Binance,8120.0,0.0006691270140459286
2018-07-31 00:00:00,BTCUSDT,LONG,8.218936704629913e-05,Binance,8125.01,0.0006684578870318827
2018-07-31 02:00:00,BTCUSDT,SHORT,8.218936704629913e-05,Binance,8131.81,0.0006683483168407657
2018-07-31 04:00:00,BTCUSDT,LONG,8.212606408613362e-05,Binance,8121.81,0.0006676799685239249
2018-07-31 06:00:00,BTCUSDT,SHORT,8.212606408613362e-05,Binance,8133.01,0.0006679321004731657
2018-07-31 07:00:00,BTCUSDT,LONG,8.202482710896454e-05,Binance,8126.77,0.0006672641683726925
2018-07-31 12:00:00,BTCUSDT,SHORT,8.202482710896454e-05,Binance,7800.01,0.0006397944716981946
Sharpe Ratio,Sortino Ratio,Max Drawdown,Max Drawdown Duration,Total Returns,Annualized Returns,Compound Annual Growth Rate
-3.719514594726419,-3.410742456742188,37.85434889862452,3026,-0.36084532277350356,-1.0213263416788017,-0.7182962238925511
Trades,Trade Winning,Average Trade,Average Win,Average Loss,Best Trade,Worst Trade,Worst Trade Date,Avg Days in Trade
250,0.68,0.0002769156155181638,0.005338834144299492,-0.01047966125814216,0.038468052999915306,-0.06159377134869694,0 days 12:00:00,0 days 03:07:55
