MACDStrategy_45_60,tickers,['BTCUSDT'],initial equity,100000.0,frequency,60 min
2018-07-04 23:00:00,BTCUSDT,SHORT,100,Binance,6586.98,658.698
2018-07-05 19:00:00,BTCUSDT,LONG,100,Binance,6510.32,651.032
2018-07-06 14:00:00,BTCUSDT,SHORT,100,Binance,6549.11,654.9110000000001
2018-07-07 22:00:00,BTCUSDT,LONG,100,Binance,6575.0,657.5
2018-07-10 08:00:00,BTCUSDT,SHORT,100,Binance,6581.62,658.162
2018-07-14 13:00:00,BTCUSDT,LONG,100,Binance,6237.84,623.7840000000001
2018-07-20 10:00:00,BTCUSDT,SHORT,100,Binance,7467.99,746.799
2018-07-20 19:00:00,BTCUSDT,LONG,100,Binance,7350.05,735.0050000000001
2018-07-20 20:00:00,BTCUSDT,SHORT,100,Binance,7348.14,734.8140000000001
2018-07-20 21:00:00,BTCUSDT,LONG,100,Binance,7298.0,729.8000000000001
2018-07-21 15:00:00,BTCUSDT,SHORT,100,Binance,7391.63,739.163
2018-07-22 21:00:00,BTCUSDT,LONG,100,Binance,7371.01,737.1010000000001
2018-07-26 21:00:00,BTCUSDT,SHORT,100,Binance,7972.3,797.23
2018-07-28 23:00:00,BTCUSDT,LONG,100,Binance,8225.04,822.5040000000001
2018-07-30 02:00:00,BTCUSDT,SHORT,100,Binance,8200.02,820.0020000000001
2018-07-30 10:00:00,BTCUSDT,LONG,100,Binance,8154.99,815.499
2018-07-30 20:00:00,BTCUSDT,SHORT,100,Binance,8168.94,816.894
2018-08-07 01:00:00,BTCUSDT,LONG,100,Binance,6918.25,691.825
2018-08-07 09:00:00,BTCUSDT,SHORT,100,Binance,7062.96,706.296
2018-08-07 10:00:00,BTCUSDT,LONG,100,Binance,7054.17,705.417
2018-08-07 18:00:00,BTCUSDT,SHORT,100,Binance,7104.89,710.489
