RSIStrategy_2_77_34,tickers,['BTCUSDT'],initial equity,1,frequency,60 min,,
,,,,,,,,
Start date,2018/4/1 0:00,End date,2018/9/1 0:00,,,,,
,,,,,,,,
timestamp,ticker,action,quantity,exchange,price,commission,,
,,,,,,,,
2018/5/30 20:00,BTCUSDT,SHORT,0.000121831,Binance,7342.99,0.000894601,,
,,,,,,,,
2018/5/31 1:00,BTCUSDT,LONG,0.000121598,Binance,7342.31,0.000893707,,
,,,,,,,,
2018/5/31 3:00,BTCUSDT,SHORT,0.000121598,Binance,7370.24,0.000896209,,
,,,,,,,,
2018/5/31 8:00,BTCUSDT,LONG,0.000118623,Binance,7540.01,0.000895313,,
,,,,,,,,
2018/5/31 13:00,BTCUSDT,SHORT,0.000118623,Binance,7537.75,0.00089415,,
,,,,,,,,
2018/5/31 19:00,BTCUSDT,LONG,0.000118274,Binance,7544.9,0.000893255,,
,,,,,,,,
2018/6/1 0:00,BTCUSDT,SHORT,0.000118274,Binance,7517.84,0.000889162,,
,,,,,,,,
2018/6/1 2:00,BTCUSDT,LONG,0.00011851,Binance,7487.82,0.000888272,,
,,,,,,,,
2018/6/1 3:00,BTCUSDT,SHORT,0.00011851,Binance,7495.13,0.000888251,,
,,,,,,,,
2018/6/1 5:00,BTCUSDT,LONG,0.000118357,Binance,7489.87,0.000887362,,
,,,,,,,,
2018/6/1 6:00,BTCUSDT,SHORT,0.000118357,Binance,7542.99,0.000892762,,
,,,,,,,,
2018/6/1 9:00,BTCUSDT,LONG,0.000118298,Binance,7531.64,0.000891869,,
,,,,,,,,
2018/6/1 13:00,BTCUSDT,SHORT,0.000118298,Binance,7429.52,0.000878897,,
,,,,,,,,
2018/6/1 17:00,BTCUSDT,LONG,0.000118006,Binance,7432.99,0.000878018,,
,,,,,,,,
2018/6/1 20:00,BTCUSDT,SHORT,0.000118006,Binance,7444.91,0.000878547,,
,,,,,,,,
2018/6/2 0:00,BTCUSDT,LONG,0.00011734,Binance,7472.23,0.000877668,,
,,,,,,,,
2018/6/2 2:00,BTCUSDT,SHORT,0.00011734,Binance,7489.89,0.000878863,,
,,,,,,,,
2018/6/2 10:00,BTCUSDT,LONG,0.000114505,Binance,7660,0.000877984,,
,,,,,,,,
2018/6/2 14:00,BTCUSDT,SHORT,0.000114505,Binance,7653.79,0.000876395,,
,,,,,,,,
2018/6/2 16:00,BTCUSDT,LONG,0.000114613,Binance,7631.24,0.000875518,,
,,,,,,,,
2018/6/2 17:00,BTCUSDT,SHORT,0.000114613,Binance,7642.37,0.000875918,,
,,,,,,,,
2018/6/2 20:00,BTCUSDT,LONG,0.00011484,Binance,7612.07,0.000875042,,
,,,,,,,,
2018/6/3 0:00,BTCUSDT,SHORT,0.00011484,Binance,7660.08,0.000879681,,
,,,,,,,,
2018/6/3 2:00,BTCUSDT,LONG,0.00011489,Binance,7641.41,0.000878801,,
,,,,,,,,
2018/6/3 4:00,BTCUSDT,SHORT,0.00011489,Binance,7645.28,0.000878367,,
,,,,,,,,
2018/6/3 10:00,BTCUSDT,LONG,0.000113789,Binance,7703.8,0.000877489,,
,,,,,,,,
2018/6/3 12:00,BTCUSDT,SHORT,0.000113789,Binance,7718.83,0.000878321,,
,,,,,,,,
2018/6/3 14:00,BTCUSDT,LONG,0.000113589,Binance,7717,0.000877443,,
,,,,,,,,
2018/6/3 15:00,BTCUSDT,SHORT,0.000113589,Binance,7730.01,0.000878043,,
,,,,,,,,
2018/6/3 17:00,BTCUSDT,LONG,0.000113876,Binance,7695.13,0.000877165,,
,,,,,,,,
2018/6/3 20:00,BTCUSDT,SHORT,0.000113876,Binance,7720.01,0.000879121,,
,,,,,,,,
2018/6/4 1:00,BTCUSDT,LONG,0.000113884,Binance,7703.99,0.000878242,,
,,,,,,,,
2018/6/4 4:00,BTCUSDT,SHORT,0.000113884,Binance,7699.01,0.000876797,,
,,,,,,,,
2018/6/4 5:00,BTCUSDT,LONG,0.000114236,Binance,7660,0.00087592,,
,,,,,,,,
2018/6/4 8:00,BTCUSDT,SHORT,0.000114236,Binance,7609.24,0.000869246,,
,,,,,,,,
2018/6/4 11:00,BTCUSDT,LONG,0.000115591,Binance,7505,0.000868376,,
,,,,,,,,
2018/6/4 19:00,BTCUSDT,SHORT,0.000115591,Binance,7494.99,0.000866351,,
,,,,,,,,
2018/6/4 23:00,BTCUSDT,LONG,0.000115483,Binance,7487,0.000865485,,
,,,,,,,,
2018/6/5 6:00,BTCUSDT,SHORT,0.000115483,Binance,7429.01,0.000857922,,
,,,,,,,,
2018/6/5 7:00,BTCUSDT,LONG,0.000115516,Binance,7412.01,0.000857064,,
,,,,,,,,
2018/6/5 11:00,BTCUSDT,SHORT,0.000115516,Binance,7428.88,0.000858156,,
,,,,,,,,
2018/6/5 12:00,BTCUSDT,LONG,0.000115611,Binance,7407.96,0.000857298,,
,,,,,,,,
2018/6/5 15:00,BTCUSDT,SHORT,0.000115611,Binance,7577.09,0.000875994,,
,,,,,,,,
2018/6/5 21:00,BTCUSDT,LONG,0.000115111,Binance,7594.78,0.000875118,,
,,,,,,,,
2018/6/5 23:00,BTCUSDT,SHORT,0.000115111,Binance,7625,0.000877721,,
,,,,,,,,
2018/6/6 0:00,BTCUSDT,LONG,0.000115183,Binance,7605,0.000876844,,
,,,,,,,,
2018/6/6 6:00,BTCUSDT,SHORT,0.000115183,Binance,7633.02,0.000879194,,
,,,,,,,,
2018/6/6 8:00,BTCUSDT,LONG,0.000115195,Binance,7617,0.000878315,,
,,,,,,,,
2018/6/6 11:00,BTCUSDT,SHORT,0.000115195,Binance,7619,0.000877667,,
,,,,,,,,
2018/6/6 14:00,BTCUSDT,LONG,0.000114897,Binance,7623.46,0.000876789,,
,,,,,,,,
2018/6/6 15:00,BTCUSDT,SHORT,0.000114897,Binance,7650.5,0.000879019,,
,,,,,,,,
2018/6/6 16:00,BTCUSDT,LONG,0.000116704,Binance,7516.99,0.00087814,,
,,,,,,,,
2018/6/6 19:00,BTCUSDT,SHORT,0.000116704,Binance,7526.87,0.000878415,,
,,,,,,,,
2018/6/6 23:00,BTCUSDT,LONG,0.000114464,Binance,7658.84,0.000877537,,
,,,,,,,,
2018/6/7 0:00,BTCUSDT,SHORT,0.000114464,Binance,7721.91,0.000883879,,
,,,,,,,,
2018/6/7 2:00,BTCUSDT,LONG,0.000114396,Binance,7711.04,0.000882995,,
,,,,,,,,
2018/6/7 6:00,BTCUSDT,SHORT,0.000114396,Binance,7718.66,0.000882983,,
,,,,,,,,
2018/6/7 8:00,BTCUSDT,LONG,0.000114456,Binance,7699.17,0.0008821,,
,,,,,,,,
2018/6/7 12:00,BTCUSDT,SHORT,0.000114456,Binance,7705.85,0.000881983,,
,,,,,,,,
2018/6/7 14:00,BTCUSDT,LONG,0.000114463,Binance,7690,0.000881101,,
,,,,,,,,
2018/6/7 16:00,BTCUSDT,SHORT,0.000114463,Binance,7720.8,0.000883745,,
,,,,,,,,
2018/6/7 18:00,BTCUSDT,LONG,0.000114584,Binance,7697.2,0.000882862,,
,,,,,,,,
2018/6/8 0:00,BTCUSDT,SHORT,0.000114584,Binance,7694.99,0.000881725,,
,,,,,,,,
2018/6/8 1:00,BTCUSDT,LONG,0.000114668,Binance,7674,0.000880844,,
,,,,,,,,
2018/6/8 6:00,BTCUSDT,SHORT,0.000114668,Binance,7648.95,0.00087709,,
,,,,,,,,
2018/6/8 8:00,BTCUSDT,LONG,0.000114851,Binance,7621.52,0.000876213,,
,,,,,,,,
2018/6/8 13:00,BTCUSDT,SHORT,0.000114851,Binance,7577.8,0.000870316,,
,,,,,,,,
2018/6/8 19:00,BTCUSDT,LONG,0.000113671,Binance,7641.13,0.000869446,,
,,,,,,,,
2018/6/8 20:00,BTCUSDT,SHORT,0.000113671,Binance,7642.31,0.00086871,,
,,,,,,,,
2018/6/8 23:00,BTCUSDT,LONG,0.000114024,Binance,7603.44,0.000867842,,
,,,,,,,,
2018/6/9 1:00,BTCUSDT,SHORT,0.000114024,Binance,7655.39,0.000872897,,
,,,,,,,,
2018/6/9 4:00,BTCUSDT,LONG,0.000113831,Binance,7653,0.000872024,,
,,,,,,,,
2018/6/9 6:00,BTCUSDT,SHORT,0.000113831,Binance,7670,0.000873087,,
,,,,,,,,
2018/6/9 8:00,BTCUSDT,LONG,0.000114424,Binance,7615.02,0.000872214,,
,,,,,,,,
2018/6/9 10:00,BTCUSDT,SHORT,0.000114424,Binance,7646.05,0.000874893,,
,,,,,,,,
2018/6/9 12:00,BTCUSDT,LONG,0.00011484,Binance,7603.15,0.000874018,,
,,,,,,,,
2018/6/9 15:00,BTCUSDT,SHORT,0.00011484,Binance,7610,0.00087393,,
,,,,,,,,
2018/6/9 17:00,BTCUSDT,LONG,0.000114802,Binance,7597.27,0.000873057,,
,,,,,,,,
2018/6/9 18:00,BTCUSDT,SHORT,0.000114802,Binance,7608.36,0.000873457,,
,,,,,,,,
2018/6/9 22:00,BTCUSDT,LONG,0.000114623,Binance,7605,0.000872583,,
,,,,,,,,
2018/6/10 2:00,BTCUSDT,SHORT,0.000114623,Binance,7321.07,0.000839166,,
,,,,,,,,
2018/6/10 3:00,BTCUSDT,LONG,0.00011534,Binance,7261.03,0.000838326,,
,,,,,,,,
2018/6/10 5:00,BTCUSDT,SHORT,0.00011534,Binance,7291.12,0.000840959,,
,,,,,,,,
2018/6/10 7:00,BTCUSDT,LONG,0.000116897,Binance,7179.61,0.000840118,,
,,,,,,,,
2018/6/10 9:00,BTCUSDT,SHORT,0.000116897,Binance,7232.72,0.000845486,,
,,,,,,,,
2018/6/10 12:00,BTCUSDT,LONG,0.000116733,Binance,7228.43,0.000844641,,
,,,,,,,,
2018/6/10 13:00,BTCUSDT,SHORT,0.000116733,Binance,7268.88,0.000848518,,
,,,,,,,,
2018/6/10 15:00,BTCUSDT,LONG,0.000117146,Binance,7228.78,0.000847669,,
,,,,,,,,
2018/6/10 19:00,BTCUSDT,SHORT,0.000117146,Binance,6839,0.00080116,,
,,,,,,,,
2018/6/10 21:00,BTCUSDT,LONG,0.000118835,Binance,6728.32,0.000800359,,
,,,,,,,,
2018/6/11 2:00,BTCUSDT,SHORT,0.000118835,Binance,6777.43,0.000805395,,
,,,,,,,,
2018/6/11 5:00,BTCUSDT,LONG,0.00011939,Binance,6732.45,0.000804589,,
,,,,,,,,
2018/6/11 9:00,BTCUSDT,SHORT,0.00011939,Binance,6766.56,0.000807857,,
,,,,,,,,
2018/6/11 10:00,BTCUSDT,LONG,0.000119269,Binance,6759.89,0.000807049,,
,,,,,,,,
2018/6/11 19:00,BTCUSDT,SHORT,0.000119269,Binance,6747.65,0.000804783,,
,,,,,,,,
2018/6/12 1:00,BTCUSDT,LONG,0.000117251,Binance,6850.05,0.000803978,,
,,,,,,,,
2018/6/12 2:00,BTCUSDT,SHORT,0.000117251,Binance,6851.94,0.000803395,,
,,,,,,,,
2018/6/12 3:00,BTCUSDT,LONG,0.000117773,Binance,6807.95,0.000802592,,
,,,,,,,,
2018/6/12 5:00,BTCUSDT,SHORT,0.000117773,Binance,6834.4,0.000804904,,
,,,,,,,,
2018/6/12 7:00,BTCUSDT,LONG,0.000117699,Binance,6825,0.0008041,,
,,,,,,,,
2018/6/12 9:00,BTCUSDT,SHORT,0.000117699,Binance,6842.98,0.000805412,,
,,,,,,,,
2018/6/12 10:00,BTCUSDT,LONG,0.000117742,Binance,6826.79,0.000804606,,
,,,,,,,,
2018/6/12 14:00,BTCUSDT,SHORT,0.000117742,Binance,6742.4,0.000793865,,
,,,,,,,,
2018/6/12 17:00,BTCUSDT,LONG,0.000118029,Binance,6712.57,0.000793072,,
,,,,,,,,
2018/6/12 21:00,BTCUSDT,SHORT,0.000118029,Binance,6534.99,0.000771319,,
,,,,,,,,
2018/6/13 3:00,BTCUSDT,LONG,0.000117746,Binance,6537.63,0.000770548,,
,,,,,,,,
2018/6/13 4:00,BTCUSDT,SHORT,0.000117746,Binance,6584.99,0.000775353,,
,,,,,,,,
2018/6/13 6:00,BTCUSDT,LONG,0.000117729,Binance,6572.74,0.000774578,,
,,,,,,,,
2018/6/13 11:00,BTCUSDT,SHORT,0.000117729,Binance,6447.01,0.000759001,,
,,,,,,,,
2018/6/13 14:00,BTCUSDT,LONG,0.000118025,Binance,6417.98,0.000758242,,
,,,,,,,,
2018/6/13 18:00,BTCUSDT,SHORT,0.000118025,Binance,6319.95,0.000745914,,
,,,,,,,,
2018/6/13 19:00,BTCUSDT,LONG,0.000118655,Binance,6273.87,0.000745168,,
,,,,,,,,
2018/6/13 22:00,BTCUSDT,SHORT,0.000118655,Binance,6324.94,0.000750483,,
,,,,,,,,
2018/6/14 0:00,BTCUSDT,LONG,0.00011955,Binance,6265.01,0.000749732,,
,,,,,,,,
2018/6/14 2:00,BTCUSDT,SHORT,0.00011955,Binance,6473.97,0.000773964,,
,,,,,,,,
2018/6/14 5:00,BTCUSDT,LONG,0.000119467,Binance,6465.52,0.00077319,,
,,,,,,,,
2018/6/14 6:00,BTCUSDT,SHORT,0.000119467,Binance,6476,0.000773669,,
,,,,,,,,
2018/6/14 13:00,BTCUSDT,LONG,0.000121157,Binance,6372.92,0.000772895,,
,,,,,,,,
2018/6/14 17:00,BTCUSDT,SHORT,0.000121157,Binance,6610.46,0.000800902,,
,,,,,,,,
2018/6/14 22:00,BTCUSDT,LONG,0.000120871,Binance,6612.84,0.000800101,,
,,,,,,,,
2018/6/15 3:00,BTCUSDT,SHORT,0.000120871,Binance,6602.12,0.000798005,,
,,,,,,,,
2018/6/15 4:00,BTCUSDT,LONG,0.000121458,Binance,6557.06,0.000797207,,
,,,,,,,,
2018/6/15 6:00,BTCUSDT,SHORT,0.000121458,Binance,6579.94,0.000799189,,
,,,,,,,,
2018/6/15 10:00,BTCUSDT,LONG,0.000121177,Binance,6582.03,0.000798389,,
,,,,,,,,
2018/6/15 14:00,BTCUSDT,SHORT,0.000121177,Binance,6527,0.000790923,,
,,,,,,,,
2018/6/15 18:00,BTCUSDT,LONG,0.000120649,Binance,6542.44,0.000790132,,
,,,,,,,,
2018/6/16 1:00,BTCUSDT,SHORT,0.000120649,Binance,6440.92,0.000777093,,
,,,,,,,,
2018/6/16 3:00,BTCUSDT,LONG,0.000121197,Binance,6399.02,0.000776316,,
,,,,,,,,
2018/6/16 5:00,BTCUSDT,SHORT,0.000121197,Binance,6455.83,0.000782425,,
,,,,,,,,
2018/6/16 8:00,BTCUSDT,LONG,0.00012106,Binance,6450.2,0.000781643,,
,,,,,,,,
2018/6/16 10:00,BTCUSDT,SHORT,0.00012106,Binance,6466.43,0.000782826,,
,,,,,,,,
2018/6/16 11:00,BTCUSDT,LONG,0.000121182,Binance,6447,0.000782043,,
,,,,,,,,
2018/6/16 16:00,BTCUSDT,SHORT,0.000121182,Binance,6513.99,0.000789379,,
,,,,,,,,
2018/6/16 18:00,BTCUSDT,LONG,0.000121051,Binance,6508,0.00078859,,
,,,,,,,,
2018/6/16 21:00,BTCUSDT,SHORT,0.000121051,Binance,6520,0.000789254,,
,,,,,,,,
2018/6/16 23:00,BTCUSDT,LONG,0.00012148,Binance,6483.98,0.000788464,,
,,,,,,,,
2018/6/17 1:00,BTCUSDT,SHORT,0.00012148,Binance,6521,0.000792173,,
,,,,,,,,
2018/6/17 5:00,BTCUSDT,LONG,0.000121386,Binance,6513,0.000791381,,
,,,,,,,,
2018/6/17 7:00,BTCUSDT,SHORT,0.000121386,Binance,6527.79,0.000792385,,
,,,,,,,,
2018/6/17 11:00,BTCUSDT,LONG,0.000121512,Binance,6508.01,0.000791592,,
,,,,,,,,
2018/6/17 19:00,BTCUSDT,SHORT,0.000121512,Binance,6523.81,0.000792721,,
,,,,,,,,
2018/6/17 20:00,BTCUSDT,LONG,0.000121957,Binance,6487,0.000791928,,
,,,,,,,,
2018/6/18 2:00,BTCUSDT,SHORT,0.000121957,Binance,6436.06,0.000784924,,
,,,,,,,,
2018/6/18 4:00,BTCUSDT,LONG,0.000122294,Binance,6405.5,0.000784139,,
,,,,,,,,
2018/6/18 6:00,BTCUSDT,SHORT,0.000122294,Binance,6426.5,0.000785923,,
,,,,,,,,
2018/6/18 10:00,BTCUSDT,LONG,0.000121987,Binance,6429.8,0.000785137,,
,,,,,,,,
2018/6/18 13:00,BTCUSDT,SHORT,0.000121987,Binance,6436.91,0.000785219,,
,,,,,,,,
2018/6/18 19:00,BTCUSDT,LONG,0.000117056,Binance,6694.63,0.000784434,,
,,,,,,,,
2018/6/18 21:00,BTCUSDT,SHORT,0.000117056,Binance,6723.01,0.000786971,,
,,,,,,,,
2018/6/18 22:00,BTCUSDT,LONG,0.00011703,Binance,6711.08,0.000786184,,
,,,,,,,,
2018/6/19 0:00,BTCUSDT,SHORT,0.00011703,Binance,6719.85,0.000786425,,
,,,,,,,,
2018/6/19 2:00,BTCUSDT,LONG,0.000117555,Binance,6676.48,0.000785638,,
,,,,,,,,
2018/6/19 4:00,BTCUSDT,SHORT,0.000117555,Binance,6701.63,0.000787809,,
,,,,,,,,
2018/6/19 6:00,BTCUSDT,LONG,0.000117684,Binance,6680.87,0.000787021,,
,,,,,,,,
2018/6/19 8:00,BTCUSDT,SHORT,0.000117684,Binance,6703.02,0.000788841,,
,,,,,,,,
2018/6/19 14:00,BTCUSDT,LONG,0.000116765,Binance,6742.32,0.000788052,,
,,,,,,,,
2018/6/19 19:00,BTCUSDT,SHORT,0.000116765,Binance,6742.03,0.00078723,,
,,,,,,,,
2018/6/19 21:00,BTCUSDT,LONG,0.000116948,Binance,6717.98,0.000786443,,
,,,,,,,,
2018/6/19 22:00,BTCUSDT,SHORT,0.000116948,Binance,6729.96,0.000787057,,
,,,,,,,,
2018/6/20 0:00,BTCUSDT,LONG,0.000117764,Binance,6670,0.00078627,,
,,,,,,,,
2018/6/20 6:00,BTCUSDT,SHORT,0.000117764,Binance,6624.08,0.000780076,,
,,,,,,,,
2018/6/20 10:00,BTCUSDT,LONG,0.000117564,Binance,6622.06,0.000779296,,
,,,,,,,,
2018/6/20 13:00,BTCUSDT,SHORT,0.000117564,Binance,6727.72,0.000790939,,
,,,,,,,,
2018/6/20 16:00,BTCUSDT,LONG,0.000117028,Binance,6745.01,0.000790148,,
,,,,,,,,
2018/6/20 18:00,BTCUSDT,SHORT,0.000117028,Binance,6757.5,0.000790819,,
,,,,,,,,
2018/6/20 20:00,BTCUSDT,LONG,0.000117098,Binance,6740,0.000790029,,
,,,,,,,,
2018/6/20 23:00,BTCUSDT,SHORT,0.000117098,Binance,6761.51,0.000791757,,
,,,,,,,,
2018/6/21 4:00,BTCUSDT,LONG,0.000116903,Binance,6759.21,0.000790966,,
,,,,,,,,
2018/6/21 7:00,BTCUSDT,SHORT,0.000116903,Binance,6758.72,0.000790117,,
,,,,,,,,
2018/6/21 8:00,BTCUSDT,LONG,0.000117404,Binance,6716.45,0.000789327,,
,,,,,,,,
2018/6/21 10:00,BTCUSDT,SHORT,0.000117404,Binance,6745.82,0.000791986,,
,,,,,,,,
2018/6/21 12:00,BTCUSDT,LONG,0.000117713,Binance,6714.68,0.000791194,,
,,,,,,,,
2018/6/21 20:00,BTCUSDT,SHORT,0.000117713,Binance,6716.78,0.00079065,,
,,,,,,,,
2018/6/21 21:00,BTCUSDT,LONG,0.000117783,Binance,6699.33,0.000789859,,
,,,,,,,,
2018/6/21 23:00,BTCUSDT,SHORT,0.000117783,Binance,6718.84,0.000791368,,
,,,,,,,,
2018/6/22 1:00,BTCUSDT,LONG,0.000118987,Binance,6637.59,0.000790576,,
,,,,,,,,
2018/6/22 3:00,BTCUSDT,SHORT,0.000118987,Binance,6660.29,0.000792487,,
,,,,,,,,
2018/6/22 4:00,BTCUSDT,LONG,0.00011886,Binance,6654.06,0.000791694,,
,,,,,,,,
2018/6/22 11:00,BTCUSDT,SHORT,0.00011886,Binance,6348.52,0.000754586,,
,,,,,,,,
2018/6/22 12:00,BTCUSDT,LONG,0.000119082,Binance,6324,0.000753831,,
,,,,,,,,
2018/6/23 0:00,BTCUSDT,SHORT,0.000119082,Binance,6136.8,0.000730785,,
,,,,,,,,
2018/6/23 2:00,BTCUSDT,LONG,0.000119171,Binance,6119.98,0.000730054,,
,,,,,,,,
2018/6/23 10:00,BTCUSDT,SHORT,0.000119171,Binance,6122.72,0.000729651,,
,,,,,,,,
2018/6/23 12:00,BTCUSDT,LONG,0.000119033,Binance,6117.57,0.000728921,,
,,,,,,,,
2018/6/23 16:00,BTCUSDT,SHORT,0.000119033,Binance,6108.54,0.000727118,,
,,,,,,,,
2018/6/23 23:00,BTCUSDT,LONG,0.000117995,Binance,6149.98,0.00072639,,
,,,,,,,,
2018/6/24 9:00,BTCUSDT,SHORT,0.000117995,Binance,5846.28,0.000689829,,
,,,,,,,,
2018/6/24 12:00,BTCUSDT,LONG,0.000116799,Binance,5894.29,0.000689139,,
,,,,,,,,
2018/6/24 17:00,BTCUSDT,SHORT,0.000116799,Binance,6179.99,0.00072182,,
,,,,,,,,
2018/6/24 18:00,BTCUSDT,LONG,0.0001167,Binance,6172.9,0.000721098,,
,,,,,,,,
2018/6/24 20:00,BTCUSDT,SHORT,0.0001167,Binance,6182.51,0.000721498,,
,,,,,,,,
2018/6/24 21:00,BTCUSDT,LONG,0.000117063,Binance,6151.01,0.000720777,,
,,,,,,,,
2018/6/25 0:00,BTCUSDT,SHORT,0.000117063,Binance,6163.58,0.000721527,,
,,,,,,,,
2018/6/25 2:00,BTCUSDT,LONG,0.000117769,Binance,6114.4,0.000720806,,
,,,,,,,,
2018/6/25 4:00,BTCUSDT,SHORT,0.000117769,Binance,6142.02,0.000723338,,
,,,,,,,,
2018/6/25 12:00,BTCUSDT,LONG,0.000118149,Binance,6110,0.000722615,,
,,,,,,,,
2018/6/25 14:00,BTCUSDT,SHORT,0.000118149,Binance,6284.83,0.000742548,,
,,,,,,,,
2018/6/25 16:00,BTCUSDT,LONG,0.000118136,Binance,6272.99,0.000741805,,
,,,,,,,,
2018/6/26 4:00,BTCUSDT,SHORT,0.000118136,Binance,6209.99,0.000733621,,
,,,,,,,,
2018/6/26 13:00,BTCUSDT,LONG,0.000118663,Binance,6170.03,0.000732887,,
,,,,,,,,
2018/6/26 15:00,BTCUSDT,SHORT,0.000118663,Binance,6188.01,0.000734288,,
,,,,,,,,
2018/6/26 16:00,BTCUSDT,LONG,0.00011858,Binance,6179.98,0.000733554,,
,,,,,,,,
2018/6/26 20:00,BTCUSDT,SHORT,0.00011858,Binance,6179,0.000732704,,
,,,,,,,,
2018/6/26 23:00,BTCUSDT,LONG,0.000120452,Binance,6070.78,0.000731971,,
,,,,,,,,
2018/6/27 1:00,BTCUSDT,SHORT,0.000120452,Binance,6080,0.00073235,,
,,,,,,,,
2018/6/27 2:00,BTCUSDT,LONG,0.000120426,Binance,6069.16,0.000731618,,
,,,,,,,,
2018/6/27 5:00,BTCUSDT,SHORT,0.000120426,Binance,6076.94,0.000731823,,
,,,,,,,,
2018/6/27 12:00,BTCUSDT,LONG,0.00011997,Binance,6087.84,0.000731091,,
,,,,,,,,
2018/6/27 15:00,BTCUSDT,SHORT,0.00011997,Binance,6110.09,0.000733029,,
,,,,,,,,
2018/6/27 18:00,BTCUSDT,LONG,0.000119478,Binance,6123,0.000732296,,
,,,,,,,,
2018/6/27 19:00,BTCUSDT,SHORT,0.000119478,Binance,6134.3,0.000732914,,
,,,,,,,,
2018/6/27 21:00,BTCUSDT,LONG,0.000119567,Binance,6117.5,0.000732181,,
,,,,,,,,
2018/6/27 23:00,BTCUSDT,SHORT,0.000119567,Binance,6133.73,0.00073339,,
,,,,,,,,
2018/6/28 2:00,BTCUSDT,LONG,0.000119752,Binance,6112,0.000732656,,
,,,,,,,,
2018/6/28 5:00,BTCUSDT,SHORT,0.000119752,Binance,6114.99,0.000732282,,
,,,,,,,,
2018/6/28 9:00,BTCUSDT,LONG,0.000119589,Binance,6111.1,0.000731549,,
,,,,,,,,
2018/6/28 12:00,BTCUSDT,SHORT,0.000119589,Binance,6104.13,0.000729984,,
,,,,,,,,
2018/6/28 16:00,BTCUSDT,LONG,0.000119253,Binance,6109.05,0.000729254,,
,,,,,,,,
2018/6/29 9:00,BTCUSDT,SHORT,0.000119253,Binance,5926.09,0.000706706,,
,,,,,,,,
2018/6/29 11:00,BTCUSDT,LONG,0.00012001,Binance,5876.97,0.000706,,
,,,,,,,,
2018/6/29 14:00,BTCUSDT,SHORT,0.00012001,Binance,5902.42,0.000708348,,
,,,,,,,,
2018/6/29 16:00,BTCUSDT,LONG,0.000120251,Binance,5878.78,0.00070764,,
,,,,,,,,
2018/6/29 20:00,BTCUSDT,SHORT,0.000120251,Binance,5894.01,0.000708763,,
,,,,,,,,
2018/6/30 3:00,BTCUSDT,LONG,0.000111113,Binance,6366,0.000708055,,
,,,,,,,,
2018/6/30 5:00,BTCUSDT,SHORT,0.000111113,Binance,6395,0.000710569,,
,,,,,,,,
2018/6/30 14:00,BTCUSDT,LONG,0.000111455,Binance,6362.62,0.000709858,,
,,,,,,,,
2018/6/30 20:00,BTCUSDT,SHORT,0.000111455,Binance,6360.09,0.000708866,,
,,,,,,,,
2018/6/30 22:00,BTCUSDT,LONG,0.000111472,Binance,6346.41,0.000708158,,
,,,,,,,,
2018/6/30 23:00,BTCUSDT,SHORT,0.000111472,Binance,6390.07,0.000712316,,
,,,,,,,,
2018/7/1 1:00,BTCUSDT,LONG,0.000111971,Binance,6348.9,0.000711604,,
,,,,,,,,
2018/7/1 4:00,BTCUSDT,SHORT,0.000111971,Binance,6361.49,0.000712302,,
,,,,,,,,
2018/7/1 9:00,BTCUSDT,LONG,0.000111799,Binance,6358.55,0.00071159,,
,,,,,,,,
2018/7/1 11:00,BTCUSDT,SHORT,0.000111799,Binance,6384.87,0.000713821,,
,,,,,,,,
2018/7/1 12:00,BTCUSDT,LONG,0.00011218,Binance,6350.48,0.000713107,,
,,,,,,,,
2018/7/1 16:00,BTCUSDT,SHORT,0.00011218,Binance,6317.88,0.000708737,,
,,,,,,,,
2018/7/1 19:00,BTCUSDT,LONG,0.000111795,Binance,6326.92,0.000708028,,
,,,,,,,,
2018/7/1 20:00,BTCUSDT,SHORT,0.000111795,Binance,6354.68,0.000710423,,
,,,,,,,,
2018/7/1 23:00,BTCUSDT,LONG,0.000111534,Binance,6356.82,0.000709713,,
,,,,,,,,
2018/7/2 3:00,BTCUSDT,SHORT,0.000111534,Binance,6346,0.000707797,,
,,,,,,,,
2018/7/2 4:00,BTCUSDT,LONG,0.000111914,Binance,6311.83,0.000707089,,
,,,,,,,,
2018/7/2 7:00,BTCUSDT,SHORT,0.000111914,Binance,6345.41,0.00071014,,
,,,,,,,,
2018/7/2 9:00,BTCUSDT,LONG,0.000112006,Binance,6327.5,0.00070943,,
,,,,,,,,
2018/7/2 11:00,BTCUSDT,SHORT,0.000112006,Binance,6343.99,0.000710567,,
,,,,,,,,
2018/7/2 17:00,BTCUSDT,LONG,0.000107154,Binance,6618,0.000709857,,
,,,,,,,,
2018/7/2 18:00,BTCUSDT,SHORT,0.000107154,Binance,6641.79,0.000711696,,
,,,,,,,,
2018/7/2 20:00,BTCUSDT,LONG,0.000107134,Binance,6629.79,0.000710984,,
,,,,,,,,
2018/7/2 21:00,BTCUSDT,SHORT,0.000107134,Binance,6651.02,0.000712548,,
,,,,,,,,
2018/7/2 23:00,BTCUSDT,LONG,0.000107497,Binance,6615.29,0.000711835,,
,,,,,,,,
2018/7/3 2:00,BTCUSDT,SHORT,0.000107497,Binance,6638.02,0.000713567,,
,,,,,,,,
2018/7/3 5:00,BTCUSDT,LONG,0.00010746,Binance,6627,0.000712853,,
,,,,,,,,
2018/7/3 7:00,BTCUSDT,SHORT,0.00010746,Binance,6645.99,0.000714181,,
,,,,,,,,
